,FUNCTION,BugsDelivered,Effort,ProgramLength,ProgramLevel,ProgramVolume,TimeToImplement,TotalOperators,CoverageEstimation,SCALAR_INPUT,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,RANGE_ARRAY_INPUT,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_11,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,min_Slack
73,astar,5.025823333,1477258.19,1841,0.01,15077.47,82069.9,1170,90,1,1,3,1,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,19,0,67,0,30,17,19,27,0,47,0,28,18,44,31,14,0,45,21,26,18,11,23,11,0,57,14,10,1.11022e-16
74,astar,2.872543333,586142.35,1085,0.01,8617.63,32563.46,714,90,1,1,3,1,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8,6,0,28,0,19,14,8,11,0,4,0,1,19,7,9,9,0,4,7,8,11,3,6,5,2,2,2,1,1.11022e-16
75,astar,2.374303333,508184.28,925,0.01,7122.91,28232.46,618,90,1,1,3,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,1,0,4,3,1,2,1,0,0,0,2,1,1,1,1,1,2,0,1,1,0,0,1,0,0,0,1.11022e-16
76,astar,2.131953333,505108.99,851,0.01,6395.86,28061.61,571,90,1,1,3,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11022e-16
77,astar,2.880486667,587763.02,1088,0.01,8641.46,32653.5,717,90,1,1,3,1,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,1,0,19,1,10,10,7,15,0,8,4,8,7,6,8,11,0,1,7,11,13,2,10,3,2,0,0,0,1.11022e-16
78,astar,2.131953333,505108.99,851,0.01,6395.86,28061.61,571,90,1,1,3,1,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11022e-16
79,astar,2.3576,515500.35,921,0.01,7072.8,28638.91,614,90,1,1,3,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,2,1,0,5,2,0,3,1,0,0,0,2,1,2,2,1,1,3,0,0,0,0,0,1,0,0,0,1.11022e-16
80,astar,2.366603333,506536.12,922,0.01,7099.81,28140.9,615,90,1,1,3,1,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,6,3,1,1,4,0,3,2,1,0,0,2,2,1,3,1,0,0,0,0,0,1,2,1,0,0,0,1.11022e-16
81,astar,4.50711,1190543.75,1654,0.01,13521.33,66141.32,1059,90,1,1,3,1,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,29,24,0,41,0,24,26,20,20,14,58,0,14,22,19,31,24,0,43,0,32,38,19,19,12,1,33,0,19,1.11022e-16
82,astar,5.006416667,1478094.09,1835,0.01,15019.25,82116.34,1164,90,1,1,3,1,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,65,22,0,68,13,36,28,20,18,3,61,5,34,18,24,39,17,2,47,0,26,20,9,24,23,8,49,0,33,1.11022e-16
83,astar,5.03097,1485343.6,1844,0.01,15092.91,82519.09,1173,90,1,1,3,1,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,29,26,0,76,0,16,28,13,20,0,55,0,7,17,19,38,9,0,56,0,27,20,16,31,17,0,38,0,38,1.11022e-16
84,astar,4.46896,1180466.6,1640,0.01,13406.88,65581.48,1045,90,1,1,3,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,34,6,3,67,0,29,42,5,19,0,67,0,20,10,34,21,33,5,49,2,33,34,10,29,0,22,37,6,14,1.11022e-16
85,astar,2.35873,527123.93,924,0.01,7076.19,29284.66,617,90,1,1,3,1,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,2,1,1,3,1,0,1,0,1,2,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1.11022e-16
86,astar,6.314783333,2312286.73,2309,0.01,18944.35,128460.37,1462,90,1,1,3,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,5,0,48,0,16,9,10,38,0,45,0,15,12,28,27,21,12,71,0,13,7,35,45,15,0,50,0,20,1.11022e-16
87,astar,2.26157,509792.41,891,0.01,6784.71,28321.8,595,90,1,1,3,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3,1,0,2,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.11022e-16
88,astar,4.498906667,1193729.82,1652,0.01,13496.72,66318.32,1057,90,1,1,3,1,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,0,0,76,14,43,14,28,7,0,59,7,33,5,24,14,22,0,43,15,29,14,20,26,8,0,27,0,27,1.11022e-16
89,astar,6.2218,2278238.33,2275,0.01,18665.4,126568.8,1428,90,1,1,3,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,49,19,0,64,29,21,18,18,18,7,63,0,15,15,51,25,19,0,76,0,24,23,32,19,5,18,49,0,30,1.11022e-16
90,astar,4.50153,1205284.4,1655,0.01,13504.59,66960.24,1060,90,1,1,3,1,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,6,6,47,12,18,18,23,35,0,65,0,24,9,13,27,2,2,38,11,22,32,28,17,4,27,41,0,17,1.11022e-16
91,astar,2.136963333,506296.08,853,0.01,6410.89,28127.56,573,90,1,1,3,1,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11022e-16
92,astar,2.280806667,502531.7,896,0.01,6842.42,27918.43,600,90,1,1,3,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,0,0,1,1,1,3,1,0,0,0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,1.11022e-16
93,astar,4.48521,1200914.78,1649,0.01,13455.63,66717.49,1054,90,1,1,3,1,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,14,9,6,66,0,26,13,23,16,3,52,0,6,10,24,26,28,7,30,0,29,19,21,25,15,0,46,0,18,1.11022e-16
94,astar,2.874546667,599882.1,1089,0.01,8623.64,33326.78,718,90,1,1,3,1,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,0,7,19,7,12,13,6,14,0,12,4,2,6,7,11,7,0,7,4,12,11,4,5,7,1,1,0,2,1.11022e-16
95,astar,5.022463333,1489452.11,1842,0.01,15067.39,82747.34,1171,90,1,1,3,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,30,14,0,60,0,17,22,15,25,0,53,0,4,25,0,36,21,0,39,0,29,24,7,16,14,0,41,1,26,1.11022e-16
96,astar,6.230976667,2271678.07,2277,0.01,18692.93,126204.34,1430,90,1,1,3,1,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,24,21,0,64,2,38,9,25,23,0,64,0,22,32,25,38,14,0,35,0,28,10,28,36,13,0,92,0,22,1.11022e-16
97,astar,2.871423333,595844.76,1087,0.01,8614.27,33102.49,716,90,1,1,3,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,6,0,12,9,14,9,7,15,0,3,0,7,15,1,13,7,0,4,1,14,11,5,4,6,2,0,3,3,1.11022e-16
98,astar,2.85607,596026.11,1082,0.01,8568.21,33112.56,711,90,1,1,3,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,3,0,15,3,15,11,8,9,2,7,0,5,9,1,7,10,0,1,3,10,10,5,6,7,0,3,0,1,1.11022e-16
99,astar,2.350703333,521495.74,920,0.01,7052.11,28971.99,613,90,1,1,3,1,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,7,3,0,1,0,2,0,1,0,0,0,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1.11022e-16
100,bellmanford,5.791576667,1980781.74,2337,0.01,17374.73,110043.43,1438,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,16,6,5,54,0,29,11,13,20,3,65,0,58,0,37,12,1,0,58,0,28,17,11,22,3,0,87,0,28,1.11022e-16
101,bellmanford,5.240466667,1588492.8,2117,0.01,15721.4,88249.6,1326,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,12,9,0,88,7,13,5,14,19,0,72,1,29,24,26,17,14,0,65,0,27,0,35,22,9,0,42,0,37,1.11022e-16
102,bellmanford,1.323113333,174549.36,582,0.02,3969.34,9697.19,386,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,5,2,18,4,4,9,6,7,0,2,0,1,8,5,5,5,0,4,0,14,5,2,6,2,2,0,2,0,1.11022e-16
103,bellmanford,1.453893333,202602.54,636,0.02,4361.68,11255.7,421,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,0,0,21,0,9,11,7,8,1,6,0,7,9,6,6,4,0,6,5,10,7,2,7,4,2,2,0,2,1.11022e-16
104,bellmanford,4.87785,1403736.56,1975,0.01,14633.55,77985.36,1235,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,18,0,1,59,0,5,9,26,3,0,48,0,18,18,44,8,5,15,50,0,7,0,14,20,0,0,32,0,23,1.11022e-16
105,bellmanford,0.83614,185501.97,415,0.01,2508.42,10305.66,284,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11022e-16
106,bellmanford,2.313876667,356057.75,959,0.02,6941.63,19780.99,619,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,6,7,39,6,21,23,19,15,0,41,0,19,10,12,27,3,0,35,7,22,18,10,22,0,0,24,0,6,1.11022e-16
107,bellmanford,1.185293333,182603.17,540,0.02,3555.88,10144.62,361,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,6,1,6,9,5,6,2,5,3,1,2,0,4,1,6,5,1,1,1,2,1,2,5,4,1,0,2,0,1.11022e-16
108,bellmanford,1.59251,221699.0,687,0.02,4777.53,12316.61,451,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23,11,0,21,1,11,19,9,15,2,13,7,3,8,3,16,12,0,10,0,5,3,4,10,8,0,6,1,4,1.11022e-16
109,bellmanford,3.400466667,691278.95,1380,0.01,10201.4,38404.39,865,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,35,8,4,51,0,25,26,38,22,0,61,0,11,15,8,32,13,0,42,0,8,16,17,24,3,0,57,0,24,1.11022e-16
110,bellmanford,5.209196667,1567571.7,2102,0.01,15627.59,87087.32,1311,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,29,22,13,61,7,9,29,28,10,0,61,0,45,24,29,12,15,15,44,2,30,13,15,11,23,0,50,0,23,1.11022e-16
111,bellmanford,1.77499,232071.32,748,0.02,5324.97,12892.85,489,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,0,0,21,6,11,12,9,19,2,12,0,7,16,6,12,15,0,14,9,14,8,4,9,6,6,8,3,15,1.11022e-16
112,bellmanford,5.526406667,1774457.2,2230,0.01,16579.22,98580.96,1386,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,27,18,21,55,0,24,18,36,36,5,47,0,57,27,20,16,18,0,65,14,0,22,33,15,19,0,68,0,43,1.11022e-16
113,bellmanford,4.587166667,1205876.09,1851,0.01,13761.5,66993.12,1160,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,36,22,9,64,0,18,36,0,41,1,76,0,7,22,20,27,10,0,61,0,10,23,23,0,7,0,57,15,6,1.11022e-16
114,bellmanford,0.781063333,221075.11,400,0.01,2343.19,12281.95,276,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11022e-16
115,bellmanford,5.553666667,1783210.13,2241,0.01,16661.0,99067.23,1397,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,15,0,45,0,26,16,43,32,4,60,0,21,58,21,16,4,0,50,0,29,0,26,27,16,40,89,0,35,1.11022e-16
116,bellmanford,3.434963333,698291.92,1394,0.01,10304.89,38794.0,879,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,40,29,0,63,0,3,26,15,32,7,46,0,14,25,15,18,0,0,65,3,24,12,14,15,14,0,47,0,44,1.11022e-16
117,bellmanford,3.90722,910164.92,1582,0.01,11721.66,50564.72,983,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,35,9,11,47,0,28,20,24,34,0,73,0,20,19,24,19,0,0,43,5,18,14,19,25,13,0,62,5,18,1.11022e-16
118,bellmanford,0.84521,181653.78,418,0.01,2535.63,10091.88,287,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11022e-16
119,bellmanford,2.515893333,404985.88,1036,0.02,7547.68,22499.22,665,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,14,20,0,33,0,26,20,21,26,0,60,0,18,1,18,22,1,1,42,12,25,17,21,21,6,0,30,0,20,1.11022e-16
120,bellmanford,1.46075,203558.21,639,0.02,4382.25,11308.79,424,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,20,1,10,7,7,10,0,4,1,2,7,5,8,7,0,4,9,4,9,5,5,7,1,0,2,2,1.11022e-16
121,bellmanford,1.09204,162111.38,501,0.02,3276.12,9006.19,337,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,0,2,2,4,6,3,3,3,1,1,0,2,2,3,3,0,1,0,2,1,1,2,1,1,0,1,0,1.11022e-16
122,bellmanford,3.614096667,787279.6,1465,0.01,10842.29,43737.76,909,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,20,25,9,75,0,47,19,2,12,0,47,2,32,13,35,17,17,0,63,15,34,31,29,29,6,0,61,0,33,1.11022e-16
123,bellmanford,2.51807,395529.81,1033,0.02,7554.21,21973.88,662,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,5,0,69,9,19,11,35,29,3,40,8,9,20,9,18,2,0,33,5,17,15,15,24,16,0,20,0,24,1.11022e-16
124,bellmanford,0.843186667,181219.2,417,0.01,2529.56,10067.73,286,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11022e-16
125,bellmanford,3.477473333,696460.79,1408,0.01,10432.42,38692.27,893,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,25,34,13,60,0,25,30,4,32,0,54,0,12,15,28,48,6,13,51,0,46,13,17,21,3,0,49,0,27,1.11022e-16
126,bellmanford,1.313586667,177852.78,580,0.02,3940.76,9880.71,384,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,6,1,26,3,13,5,2,10,5,6,0,3,7,2,9,8,1,2,2,7,3,3,3,3,2,1,1,1,1.11022e-16
127,bellmanford,1.00088,165301.78,471,0.02,3002.64,9183.43,320,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,6,3,1,3,3,2,0,2,1,0,1,0,3,2,2,4,0,0,0,1,0,1,1,1,0,0,0,0,1.11022e-16
128,bellmanford,2.502196667,409550.75,1033,0.02,7506.59,22752.82,662,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,26,8,0,59,0,20,13,9,40,5,43,0,17,5,6,34,12,0,51,9,20,18,13,11,0,0,25,0,15,1.11022e-16
129,bellmanford,5.194326667,1563097.18,2096,0.01,15582.98,86838.73,1305,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,5,0,54,0,11,9,24,34,0,64,0,23,11,51,17,1,0,60,0,12,36,0,26,6,0,52,0,20,1.11022e-16
130,bellmanford,1.6041,223312.53,692,0.02,4812.3,12406.25,456,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,2,2,22,5,14,13,10,15,2,11,0,11,10,10,12,6,0,1,8,13,6,4,12,7,0,6,9,5,1.11022e-16
131,bellmanford,1.072503333,184685.32,502,0.02,3217.51,10260.3,338,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,2,7,1,8,3,0,4,0,0,2,0,4,3,3,3,0,1,0,0,0,0,1,0,1,0,0,0,1.11022e-16
132,bellmanford,2.7272,448402.3,1112,0.02,8181.6,24911.24,708,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20,0,9,43,0,28,15,25,26,0,54,0,5,15,16,23,10,0,44,3,48,21,24,25,3,15,44,0,11,1.11022e-16
133,bellmanford,1.454806667,195489.63,633,0.02,4364.42,10860.53,418,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,1,6,21,11,13,11,11,14,0,12,1,6,9,3,9,9,0,5,5,14,6,4,9,5,1,0,0,3,1.11022e-16
134,bellmanford,0.740463333,243475.66,386,0.01,2221.39,13526.43,267,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11022e-16
135,bellmanford,2.97264,539463.8,1215,0.02,8917.92,29970.21,776,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,33,0,9,69,0,23,39,19,31,8,50,2,13,13,15,23,16,2,41,4,12,13,16,17,13,4,31,4,20,1.11022e-16
136,bellmanford,4.20079,1036706.02,1697,0.01,12602.37,57594.78,1053,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,22,20,0,53,0,24,15,1,22,22,62,0,23,3,22,15,14,0,59,9,17,22,35,16,39,0,65,0,20,1.11022e-16
137,bellmanford,5.47932,1759338.5,2211,0.01,16437.96,97741.03,1367,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,24,20,0,68,0,31,20,36,0,0,55,0,44,9,22,20,5,0,73,0,21,17,33,40,7,0,61,2,29,1.11022e-16
138,bellmanford,0.74238,244106.43,387,0.01,2227.14,13561.47,268,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11022e-16
139,bellmanford,1.205136667,171594.97,543,0.02,3615.41,9533.05,364,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,10,5,11,0,9,5,1,7,1,1,0,0,7,2,5,6,0,0,1,2,6,3,6,6,1,0,1,0,1.11022e-16
140,bellmanford,0.787586667,205087.24,400,0.01,2362.76,11393.74,276,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11022e-16
141,bellmanford,3.98586,921656.72,1612,0.01,11957.58,51203.15,1013,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,41,22,0,67,0,18,34,24,17,12,50,10,8,10,43,21,12,1,52,7,30,28,14,27,24,0,45,0,22,1.11022e-16
142,bellmanford,4.28248,1056865.89,1730,0.01,12847.44,58714.77,1086,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,69,0,31,19,14,23,0,61,0,7,12,47,9,2,0,65,0,26,28,0,16,0,2,59,0,14,1.11022e-16
143,bellmanford,1.586166667,215962.92,682,0.02,4758.5,11997.94,446,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,14,2,16,0,13,15,5,14,0,15,0,10,13,1,9,15,0,9,0,18,7,1,11,2,4,10,8,2,1.11022e-16
144,bellmanford,5.553666667,1783210.13,2241,0.01,16661.0,99067.23,1397,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,28,29,0,60,0,21,15,22,5,0,65,0,24,18,14,12,23,0,46,0,23,27,43,6,6,0,87,0,15,1.11022e-16
145,bellmanford,1.77359,243599.68,753,0.02,5320.77,13533.32,494,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,11,0,31,0,17,17,11,15,0,25,0,4,3,4,15,10,11,19,7,19,8,7,13,11,0,9,2,6,1.11022e-16
146,bellmanford,3.714573333,803173.59,1504,0.01,11143.72,44620.75,948,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,36,2,0,50,7,11,33,44,29,0,65,0,11,44,25,8,13,0,65,0,27,10,33,37,16,0,59,0,0,1.11022e-16
147,bellmanford,3.2106,612464.93,1306,0.02,9631.8,34025.83,830,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,14,0,48,0,24,28,10,20,0,70,0,26,21,19,18,21,0,43,4,15,8,0,24,12,0,35,10,21,1.11022e-16
148,bellmanford,3.90969,910740.24,1583,0.01,11729.07,50596.68,984,100,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,38,3,62,0,23,26,30,3,0,67,3,19,22,12,10,9,0,51,0,22,26,9,30,28,6,64,0,44,1.11022e-16
