;DEVICE;BOARD;FUNCTION;DATA_TYPE;ID_VAL;BugsDelivered;DifficultyLevel;DistinctOperands;DistinctOperators;Effort;ProgramLength;ProgramLevel;ProgramVolume;TimeToImplement;TotalOperators;Total_Operands;VocabularySize;Sloc;DecisionPoint;GlobalVariables;If;Loop;Goto;Assignment;ExitPoint;Function;FunctionCall;PointerDereferencing;CyclomaticComplexity;SyntacticallyReachableFunctions;SemanticallyReachedFunctions;CoverageEstimation;SCALAR_INPUT;RANGE_SCALAR_VALUES;SCALAR_INDEX_INPUT;RANGE_SCALAR_INDEX_VALUES;ARRAY_INPUT;RANGE_ARRAY_INPUT;cInstr;assemblyInstr;clockCycles;CC4CS
92;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;95;7.3819333333333335;142.86;231;66;3163686.34;2696;0.01;22145.8;175760.35;1696;1000;297;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;19369;;13568.0;0.7005008002478187
93;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;42;3.3788;71.18;204;66;721473.43;1255;0.01;10136.4;40081.86;815;440;270;103;19;13;19;7;3;36;10;10;11;9;29;10;10;100.0;1;3;1;3;1;1;3192;;2113.0;0.6619674185463659
94;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;37;4.27869;85.56;216;66;1098197.31;1577;0.01;12836.07;61010.96;1017;560;282;103;19;13;19;7;3;36;10;10;11;9;29;10;10;100.0;1;3;1;3;1;1;3210;;2190.0;0.6822429906542056
95;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;10;3.0207300000000004;69.55;186;66;630260.7;1136;0.01;9062.19;35014.48;744;392;252;103;19;13;19;7;3;36;10;10;11;9;29;10;10;100.0;1;3;1;3;1;1;2301;;1515.0;0.6584093872229465
96;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;67;2.844766666666666;71.18;172;66;607473.32;1081;0.01;8534.3;33748.52;710;371;238;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;16942;;11304.0;0.667217565812773
97;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;35;4.270466666666667;84.77;218;66;1086030.82;1572;0.01;12811.4;60335.05;1012;560;284;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;10483;;7041.0;0.6716588762758752
98;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;30;4.269776666666667;82.13;225;66;1052072.96;1565;0.01;12809.33;58448.5;1005;560;291;103;19;13;19;7;3;36;10;10;11;9;29;10;10;100.0;1;3;1;3;1;1;21629;;14832.0;0.6857459891811919
99;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;4;2.36703;71.85;141;66;510220.76;923;0.01;7101.09;28345.6;616;307;207;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;647;;397.0;0.6136012364760433
100;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;27;1.19404;47.46;66;35;170014.91;538;0.02;3582.12;9445.27;359;179;101;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;458;;716.0;1.5633187772925765
101;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;84;4.307126666666666;81.67;138;35;1055246.35;1738;0.01;12921.38;58624.8;1094;644;173;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;3277;;5641.0;1.721391516631065
102;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;65;3.96315;76.51;137;35;909716.48;1601;0.01;11889.45;50539.8;1002;599;172;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;3000;;5171.0;1.7236666666666667
103;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;96;1.9181599999999999;46.89;106;35;269809.03;806;0.02;5754.48;14989.39;522;284;141;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;1100;;1838.0;1.670909090909091
104;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;28;2.2710166666666667;50.85;117;35;346475.71;940;0.02;6813.05;19248.65;600;340;152;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;1441;;2433.0;1.688410825815406
105;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;54;3.6685733333333332;71.02;137;35;781647.43;1482;0.01;11005.72;43424.86;926;556;172;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;2744;;4721.0;1.720481049562682
106;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;15;3.4260400000000004;68.28;132;35;701753.97;1392;0.01;10278.12;38986.33;877;515;167;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;2501;;4289.0;1.7149140343862455
107;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;87;5.863443333333334;114.0;138;35;2005361.4;2366;0.01;17590.33;111408.97;1467;899;173;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;4791;;8328.0;1.7382592360676268
108;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;59;0.98813;55.05;48;35;163196.03;465;0.02;2964.39;9066.45;314;151;83;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;284;;419.0;1.4753521126760563
109;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;5;5.159633333333333;100.31;138;35;1552656.65;2082;0.01;15478.9;86258.7;1291;791;173;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;4117;;7169.0;1.741316492591693
110;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;92;4.233233333333334;83.48;135;35;1060189.44;1714;0.01;12699.7;58899.41;1070;644;170;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;3256;;5630.0;1.729115479115479
111;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;0;0.8999133333333332;68.06;36;35;183732.24;439;0.01;2699.74;10207.35;299;140;71;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;210;;295.0;1.4047619047619047
112;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;77;1.2047533333333333;48.19;65;35;174179.42;544;0.02;3614.26;9676.63;365;179;100;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;463;;719.0;1.5529157667386608
113;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;17;0.7369933333333334;115.69;18;35;255797.79;386;0.01;2210.98;14210.99;267;119;53;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;68;;61.0;0.8970588235294118
114;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;12;0.9181566666666666;64.47;38;35;177590.95;445;0.02;2754.47;9866.16;305;140;73;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;213;;298.0;1.3990610328638498
115;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;33;1.3317066666666666;45.13;76;35;180305.92;588;0.02;3995.12;10017.0;392;196;111;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;569;;897.0;1.5764499121265378
116;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;25;3.733653333333333;71.54;136;35;801362.61;1510;0.01;11200.96;44520.14;954;556;171;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;2746;;4712.0;1.7159504734158777
117;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;19;1.6156599999999999;42.14;98;35;204265.54;687;0.02;4846.98;11348.09;451;236;133;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;812;;1330.0;1.6379310344827587
118;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;97;4.5422;88.92;136;35;1211614.71;1837;0.01;13626.6;67311.93;1146;691;171;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;3547;;6129.0;1.7279391034677192
119;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;81;2.3181833333333333;47.98;124;35;333706.31;951;0.02;6954.55;18539.24;611;340;159;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;1439;;2427.0;1.6865879082696318
120;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;8;2.9141266666666663;61.46;125;35;537306.81;1194;0.02;8742.38;29850.38;755;439;160;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;2041;;3483.0;1.706516413522783
121;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;73;1.1090066666666667;50.35;57;35;167518.2;510;0.02;3327.02;9306.57;346;164;92;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;365;;554.0;1.5178082191780822
122;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;89;5.143043333333333;101.78;136;35;1570424.83;2080;0.01;15429.13;87245.82;1289;791;171;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;4129;;7173.0;1.737224509566481
123;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;82;0.83711;76.42;30;35;191907.27;417;0.01;2511.33;10661.51;286;131;65;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;152;;197.0;1.2960526315789473
124;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;34;5.17698;100.31;138;35;1557876.92;2089;0.01;15530.94;86548.72;1298;791;173;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;4114;;7162.0;1.7408847836655323
125;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;70;1.09114;51.25;56;35;167762.81;503;0.02;3273.42;9320.16;339;164;91;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;367;;558.0;1.5204359673024523
126;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;29;2.28607;52.19;114;35;357950.44;950;0.02;6858.21;19886.14;610;340;149;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;1452;;2439.0;1.6797520661157024
127;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;51;0.85532;71.64;32;35;183826.67;423;0.01;2565.96;10212.59;292;131;67;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;155;;198.0;1.2774193548387096
128;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;57;2.30785;50.42;118;35;349111.11;954;0.02;6923.55;19395.06;614;340;153;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;1446;;2436.0;1.6846473029045643
129;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;88;3.1638933333333332;63.59;131;35;603554.65;1287;0.02;9491.68;33530.81;811;476;166;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;2253;;3868.0;1.7168220150909899
130;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;23;1.5759500000000002;46.93;88;35;221886.71;681;0.02;4727.85;12327.04;445;236;123;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;815;;1331.0;1.6331288343558281
131;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;45;3.7106566666666665;71.02;137;35;790613.7;1499;0.01;11131.97;43922.98;943;556;172;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;2742;;4709.0;1.7173595915390225
132;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;66;2.0879033333333332;48.59;112;35;304377.4;870;0.02;6263.71;16909.86;559;311;147;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;1268;;2130.0;1.6798107255520505
133;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;36;2.5027633333333332;52.78;123;35;396321.55;1028;0.02;7508.29;22017.86;657;371;158;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;1637;;2767.0;1.6902871105681123
134;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;56;1.8833433333333331;48.73;102;35;275300.65;796;0.02;5650.03;15294.48;512;284;137;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;1100;;1841.0;1.6736363636363636
135;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;26;0.9960166666666668;56.22;47;35;167998.31;470;0.02;2988.05;9333.24;319;151;82;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;284;;417.0;1.4683098591549295
136;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;43;3.9582;76.51;137;35;908580.05;1599;0.01;11874.6;50476.67;1000;599;172;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;3004;;5172.0;1.7217043941411452
137;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;52;1.9415099999999998;44.38;112;35;258463.74;809;0.02;5824.53;14359.1;525;284;147;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;1111;;1843.0;1.658865886588659
138;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;98;3.2021133333333336;62.16;134;35;597170.33;1298;0.02;9606.34;33176.13;822;476;169;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;2264;;3870.0;1.709363957597173
139;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;61;4.186516666666666;84.74;133;35;1064256.38;1699;0.01;12559.55;59125.35;1055;644;168;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;3260;;5652.0;1.7337423312883435
140;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;44;2.4940366666666667;53.66;121;35;401467.66;1027;0.02;7482.11;22303.76;656;371;156;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;1626;;2757.0;1.6955719557195572
141;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;68;0.7443000000000001;109.61;19;35;244737.19;388;0.01;2232.9;13596.51;269;119;54;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;69;;61.0;0.8840579710144928
142;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;41;3.152773333333333;62.16;134;35;587968.94;1278;0.02;9458.32;32664.94;802;476;169;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;2256;;3874.0;1.7171985815602837
143;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;85;0.7404633333333333;109.61;19;35;243475.66;386;0.01;2221.39;13526.43;267;119;54;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;68;;61.0;0.8970588235294118
144;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;79;3.924043333333333;77.08;136;35;907363.04;1587;0.01;11772.13;50409.06;988;599;171;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;2997;;5177.0;1.727394060727394
145;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;71;2.7267433333333333;57.48;123;35;470197.22;1120;0.02;8180.23;26122.07;716;404;158;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;1828;;3105.0;1.6985776805251642
146;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;63;1.3133233333333332;45.73;75;35;180187.96;581;0.02;3939.97;10010.44;385;196;110;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;563;;900.0;1.5985790408525755
147;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;20;0.98754;56.22;47;35;166568.54;466;0.02;2962.62;9253.81;315;151;82;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;280;;414.0;1.4785714285714286
148;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;74;1.3452933333333335;45.13;76;35;182145.77;594;0.02;4035.88;10119.21;398;196;111;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;566;;899.0;1.588339222614841
149;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;72;2.1171766666666665;48.16;113;35;305913.22;881;0.02;6351.53;16995.18;570;311;148;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;1280;;2130.0;1.6640625
150;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;86;2.5113766666666666;50.33;129;35;379188.84;1024;0.02;7534.13;21066.05;653;371;164;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;1631;;2761.0;1.692826486817903
151;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;75;5.19096;101.04;137;35;1573485.78;2097;0.01;15572.88;87415.88;1306;791;172;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;4143;;7189.0;1.7352160270335506
152;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;55;1.1972633333333333;49.72;63;35;178591.65;543;0.02;3591.79;9921.76;364;179;98;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;464;;724.0;1.5603448275862069
153;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;14;2.27286;51.29;116;35;349745.99;942;0.02;6818.58;19430.33;602;340;151;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;1441;;2426.0;1.6835530881332408
154;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;47;1.9192999999999998;48.25;103;35;277832.88;810;0.02;5757.9;15435.16;526;284;138;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;1104;;1833.0;1.6603260869565217
155;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;91;1.4363533333333334;48.86;77;35;210556.13;633;0.02;4309.06;11697.56;418;215;112;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;686;;1103.0;1.6078717201166182
156;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;64;0.83614;73.95;31;35;185501.97;415;0.01;2508.42;10305.66;284;131;66;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;151;;199.0;1.3178807947019868
157;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;11;1.09331;51.25;56;35;168096.34;504;0.02;3279.93;9338.69;340;164;91;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;369;;560.0;1.5176151761517616
158;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;49;0.78239;90.42;24;35;212223.7;399;0.01;2347.17;11790.21;275;124;59;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;104;;117.0;1.125
159;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;62;3.1816166666666668;66.11;126;35;631020.89;1302;0.02;9544.85;35056.72;826;476;161;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;2262;;3857.0;1.705128205128205
160;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;80;0.991;61.45;43;35;182700.93;473;0.02;2973.0;10150.05;322;151;78;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;283;;416.0;1.469964664310954
161;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;39;4.502793333333333;88.27;137;35;1192336.0;1819;0.01;13508.38;66240.89;1128;691;172;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;3531;;6130.0;1.7360521098838855
162;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;90;0.7895533333333333;86.8;25;35;205599.96;401;0.01;2368.66;11422.22;277;124;60;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;105;;117.0;1.1142857142857143
163;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;53;1.0987166666666668;53.15;54;35;175184.18;509;0.02;3296.15;9732.45;345;164;89;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;370;;559.0;1.5108108108108107
164;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;94;5.841139999999999;114.0;138;35;1997733.23;2357;0.01;17523.42;110985.18;1458;899;173;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;4775;;8319.0;1.7421989528795812
165;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;7;5.556146666666666;107.03;138;35;1784005.85;2242;0.01;16668.44;99111.44;1398;844;173;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;4454;;7729.0;1.7352941176470589
166;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;31;3.4315400000000005;67.26;134;35;692390.24;1391;0.01;10294.62;38466.12;876;515;169;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;2494;;4284.0;1.7177225340817963
167;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;93;5.8560099999999995;114.0;138;35;2002818.67;2363;0.01;17568.03;111267.7;1464;899;173;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;4779;;8324.0;1.7417869847248377
168;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;38;3.2117166666666663;64.08;130;35;617390.73;1308;0.02;9635.15;34299.49;832;476;165;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;2272;;3866.0;1.7015845070422535
169;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;58;1.5855566666666667;46.4;89;35;220730.88;684;0.02;4756.67;12262.83;448;236;124;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;816;;1332.0;1.6323529411764706
170;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;78;2.5320966666666664;49.56;131;35;376480.28;1030;0.02;7596.29;20915.57;659;371;166;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;1629;;2760.0;1.6942909760589318
171;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;50;0.90081;66.22;37;35;178944.5;438;0.02;2702.43;9941.36;298;140;72;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;212;;297.0;1.400943396226415
172;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;3;0.9049233333333333;66.22;37;35;179761.6;440;0.02;2714.77;9986.76;300;140;72;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;213;;297.0;1.3943661971830985
173;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;13;1.4453566666666666;45.33;83;35;196559.58;630;0.02;4336.07;10919.98;415;215;118;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;691;;1112.0;1.609261939218524
174;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;83;2.69114;57.02;124;35;460315.32;1104;0.02;8073.42;25573.07;700;404;159;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;1828;;3103.0;1.697483588621444
175;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;1;1.4558066666666667;47.03;80;35;205405.35;638;0.02;4367.42;11411.41;423;215;115;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;682;;1100.0;1.6129032258064515
176;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;21;1.3231566666666665;48.31;71;35;191764.68;590;0.02;3969.47;10653.59;394;196;106;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;569;;899.0;1.5799648506151143
177;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;32;1.1945833333333333;50.52;62;35;181066.21;543;0.02;3583.75;10059.23;364;179;97;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;460;;717.0;1.558695652173913
178;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;22;1.0968;48.64;59;35;160058.62;502;0.02;3290.4;8892.15;338;164;94;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;368;;562.0;1.5271739130434783
179;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;9;2.50704;54.56;119;35;410343.68;1035;0.02;7521.12;22796.87;664;371;154;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;1635;;2754.0;1.6844036697247706
180;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;6;1.4516066666666665;46.45;81;35;202283.98;635;0.02;4354.82;11238.0;420;215;116;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;684;;1107.0;1.618421052631579
181;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;76;3.924043333333333;77.08;136;35;907363.04;1587;0.01;11772.13;50409.06;988;599;171;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;2991;;5165.0;1.7268472082915414
182;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;18;5.499146666666666;107.03;138;35;1765704.27;2219;0.01;16497.44;98094.68;1375;844;173;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;4463;;7748.0;1.7360519829710956
183;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;16;1.5983333333333334;44.41;93;35;212939.25;685;0.02;4795.0;11829.96;449;236;128;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;807;;1327.0;1.644361833952912
184;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;40;2.9180566666666667;58.65;131;35;513388.74;1187;0.02;8754.17;28521.6;748;439;166;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;2033;;3474.0;1.7088047220855878
