;DEVICE;BOARD;FUNCTION;DATA_TYPE;ID_VAL;DSP;BRAM;Flip_Flop;Area;min_Slack;Max_Freq;Time;Energy;BugsDelivered;DifficultyLevel;DistinctOperands;DistinctOperators;Effort;ProgramLength;ProgramLevel;ProgramVolume;TimeToImplement;TotalOperators;Total_Operands;VocabularySize;Sloc;DecisionPoint;GlobalVariables;If;Loop;Goto;Assignment;ExitPoint;Function;FunctionCall;PointerDereferencing;CyclomaticComplexity;SyntacticallyReachableFunctions;SemanticallyReachedFunctions;CoverageEstimation;SCALAR_INPUT;RANGE_SCALAR_VALUES;SCALAR_INDEX_INPUT;RANGE_SCALAR_INDEX_VALUES;ARRAY_INPUT;RANGE_ARRAY_INPUT;cInstr;assemblyInstr;clockCycles;CC4CS;Bugs_Delivered
64;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;94;0.0;16.0;1082.0;12090.0;6.661338147750939e-16;331.49887995881943;52.428533098389465;1572.855992951684;7.340863333333333;142.86;231;66;3146084.22;2681;0.01;22022.59;174782.46;1681;1000;297;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;26226;;17380.0;0.662701136276977;7.340863333333333
65;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;7;0.0;16.0;945.0;11500.0;6.661338147750939e-16;331.49887995881943;1.7647118447961931;52.94135534388579;2.36016;72.88;139;66;516060.07;922;0.01;7080.48;28670.0;615;307;205;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;935;;585.0;0.6256684491978609;2.36016
66;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;31;0.0;16.0;934.0;11514.0;6.661338147750939e-16;331.49887995881943;11.15237553882312;334.5712661646936;4.23787;84.77;218;66;1077740.5;1560;0.01;12713.61;59874.47;1000;560;284;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;5457;;3697.0;0.6774784680227232;4.23787
67;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;93;0.0;16.0;1082.0;12090.0;6.661338147750939e-16;331.49887995881943;39.40586466422679;1182.1759399268035;7.303676666666666;143.48;230;66;3143756.63;2669;0.01;21911.03;174653.15;1669;1000;296;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;17868;;13063.0;0.7310835012312514;7.303676666666666
68;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;38;0.0;16.0;934.0;11514.0;6.661338147750939e-16;331.49887995881943;38.71506293352879;1161.4518880058636;4.248883333333334;85.95;215;66;1095618.69;1567;0.01;12746.65;60867.71;1007;560;281;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;18932;;12834.0;0.6778998521022607;4.248883333333334
69;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;58;0.0;16.0;948.0;11501.0;6.661338147750939e-16;331.49887995881943;43.031819600030246;1290.9545880009073;6.251096666666667;121.0;231;66;2269148.16;2283;0.01;18753.29;126063.79;1436;847;297;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;20306;;14265.0;0.7025017236284842;6.251096666666667
70;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;78;0.0;16.0;968.0;11500.0;6.661338147750939e-16;331.49887995881943;6.063368902633074;181.9010670789922;2.8838166666666667;70.77;173;66;612252.55;1095;0.01;8651.45;34014.03;724;371;239;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;3087;;2010.0;0.6511175898931001;2.8838166666666667
71;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;50;0.0;16.0;947.0;11501.0;6.661338147750939e-16;331.49887995881943;28.14489147341621;844.3467442024862;6.242883333333334;121.0;231;66;2266166.36;2280;0.01;18728.65;125898.13;1433;847;297;103;19;13;19;7;3;36;10;10;11;9;29;10;10;100.0;1;3;1;3;1;1;13312;;9330.0;0.7008713942307693;6.242883333333334
72;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;3;0.0;16.0;945.0;11500.0;6.661338147750939e-16;331.49887995881943;1.9245917213332842;57.73775163999852;2.37078;73.41;138;66;522138.4;927;0.01;7112.34;29007.69;620;307;204;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;1050;;638.0;0.6076190476190476;2.37078
73;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;13;0.0;16.0;1113.0;11894.0;6.661338147750939e-16;331.49887995881943;6.38011205426316;191.40336162789478;2.9929366666666666;73.08;177;66;656214.23;1133;0.01;8978.81;36456.35;741;392;243;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;3182;;2115.0;0.664676304211188;2.9929366666666666
74;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;83;0.0;8.0;674.0;10091.0;6.661338147750939e-16;221.2982138158016;2.9281754643504048;87.84526393051215;2.5931966666666666;68.66;161;66;534182.35;994;0.01;7779.59;29676.8;659;335;227;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;1062;;648.0;0.6101694915254238;2.5931966666666666
75;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;1;0.0;16.0;945.0;11500.0;6.661338147750939e-16;331.49887995881943;2.1538534310845843;64.61560293253753;2.3469433333333334;72.36;140;66;509504.96;916;0.01;7040.83;28305.83;609;307;206;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;1127;;714.0;0.6335403726708074;2.3469433333333334
76;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;21;0.0;16.0;1082.0;12090.0;6.661338147750939e-16;331.49887995881943;48.27768951131329;1448.3306853393985;7.380813333333333;142.24;232;66;3149571.21;2694;0.01;22142.44;174976.18;1694;1000;298;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;23866;;16004.0;0.6705773904299003;7.380813333333333
77;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;32;0.0;16.0;934.0;11514.0;6.661338147750939e-16;331.49887995881943;8.0332096456278;240.99628936883394;4.26515;85.95;215;66;1099813.79;1573;0.01;12795.45;61100.77;1013;560;281;103;19;13;19;7;3;36;10;10;11;9;29;10;10;100.0;1;3;1;3;1;1;3956;;2663.0;0.673154701718908;4.26515
78;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;22;0.0;16.0;1082.0;12090.0;6.661338147750939e-16;331.49887995881943;29.936752731209264;898.1025819362779;7.295466666666667;143.48;230;66;3140222.99;2666;0.01;21886.4;174456.83;1666;1000;296;103;19;13;19;7;3;36;10;10;11;9;29;10;10;100.0;1;3;1;3;1;1;14214;;9924.0;0.698184888138455;7.295466666666667
79;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;9;0.0;16.0;945.0;11500.0;6.661338147750939e-16;331.49887995881943;1.758678641908001;52.760359257240026;2.36016;72.88;139;66;516060.07;922;0.01;7080.48;28670.0;615;307;205;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;937;;583.0;0.6221985058697972;2.36016
80;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;6;0.0;16.0;945.0;11500.0;6.661338147750939e-16;331.49887995881943;1.5776825552622376;47.33047665786712;2.37078;73.41;138;66;522138.4;927;0.01;7112.34;29007.69;620;307;204;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;849;;523.0;0.6160188457008245;2.37078
81;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;76;0.0;16.0;968.0;11500.0;6.661338147750939e-16;331.49887995881943;3.635004740135748;109.05014220407244;2.8618266666666665;69.96;175;66;600640.53;1085;0.01;8585.48;33368.92;714;371;241;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;1848;;1205.0;0.6520562770562771;2.8618266666666665
82;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;18;0.0;16.0;1113.0;11894.0;6.661338147750939e-16;331.49887995881943;6.974382538750083;209.23147616250247;3.027896666666667;71.08;182;66;645640.89;1142;0.01;9083.69;35868.94;750;392;248;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;3530;;2312.0;0.654957507082153;3.027896666666667
83;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;16;0.0;16.0;1113.0;11894.0;6.661338147750939e-16;331.49887995881943;4.108611166858829;123.25833500576486;3.01225;69.18;187;66;625130.38;1132;0.01;9036.75;34729.47;740;392;253;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;2061;;1362.0;0.660844250363901;3.01225
84;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;40;0.0;16.0;992.0;11654.0;6.661338147750939e-16;331.49887995881943;6.844668676653952;205.34006029961856;3.343353333333333;75.62;192;66;758523.02;1252;0.01;10030.06;42140.17;812;440;258;103;19;13;19;7;3;36;10;10;11;9;29;10;10;100.0;1;3;1;3;1;1;3405;;2269.0;0.6663729809104258;3.343353333333333
85;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;2;0.0;16.0;945.0;11500.0;6.661338147750939e-16;331.49887995881943;1.7888446563489615;53.66533969046885;2.36859;73.95;137;66;525463.64;927;0.01;7105.77;29192.42;620;307;203;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;957;;593.0;0.619644723092999;2.36859
86;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;60;0.0;16.0;968.0;11500.0;6.661338147750939e-16;331.49887995881943;3.7496355950113984;112.48906785034194;2.8517533333333334;70.36;174;66;601965.49;1082;0.01;8555.26;33442.53;711;371;240;103;19;13;19;7;3;36;10;10;11;9;29;10;10;100.0;1;3;1;3;1;1;1900;;1243.0;0.6542105263157895;2.8517533333333334
87;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;99;0.0;16.0;1082.0;12090.0;6.661338147750939e-16;331.49887995881943;40.01521815593419;1200.4565446780257;7.398363333333333;142.86;231;66;3170727.18;2702;0.01;22195.09;176151.51;1702;1000;297;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;18014;;13265.0;0.7363717108915289;7.398363333333333
88;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;48;0.0;16.0;992.0;11654.0;6.661338147750939e-16;331.49887995881943;10.452524003792837;313.57572011378505;3.4254000000000002;71.88;202;66;738665.29;1274;0.01;10276.2;41036.96;834;440;268;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;5312;;3465.0;0.6522966867469879;3.4254000000000002
89;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;69;0.0;16.0;968.0;11500.0;6.661338147750939e-16;331.49887995881943;6.08146851129765;182.4440553389295;2.876346666666667;71.18;172;66;614216.78;1093;0.01;8629.04;34123.15;722;371;238;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;2800;;2016.0;0.72;2.876346666666667
90;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;46;0.0;16.0;992.0;11654.0;6.661338147750939e-16;331.49887995881943;7.188561241280903;215.65683723842707;3.3810333333333333;70.83;205;66;718428.14;1255;0.01;10143.1;39912.67;815;440;271;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;3583;;2383.0;0.6650851241975998;3.3810333333333333
91;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;24;0.0;16.0;1082.0;12090.0;6.661338147750939e-16;331.49887995881943;42.706026644067876;1281.1807993220361;7.31622;142.86;231;66;3135522.96;2672;0.01;21948.66;174195.72;1672;1000;297;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;20810;;14157.0;0.680297933685728;7.31622
92;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;95;0.0;16.0;1082.0;12090.0;6.661338147750939e-16;331.49887995881943;40.92924839349529;1227.8774518048588;7.3819333333333335;142.86;231;66;3163686.34;2696;0.01;22145.8;175760.35;1696;1000;297;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;19369;;13568.0;0.7005008002478187;7.3819333333333335
93;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;42;0.0;16.0;992.0;11654.0;6.661338147750939e-16;331.49887995881943;6.374078851374968;191.22236554124902;3.3788;71.18;204;66;721473.43;1255;0.01;10136.4;40081.86;815;440;270;103;19;13;19;7;3;36;10;10;11;9;29;10;10;100.0;1;3;1;3;1;1;3192;;2113.0;0.6619674185463659;3.3788
94;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;37;0.0;16.0;934.0;11514.0;6.661338147750939e-16;331.49887995881943;6.606357162570364;198.1907148771109;4.27869;85.56;216;66;1098197.31;1577;0.01;12836.07;61010.96;1017;560;282;103;19;13;19;7;3;36;10;10;11;9;29;10;10;100.0;1;3;1;3;1;1;3210;;2190.0;0.6822429906542056;4.27869
95;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;10;0.0;16.0;1113.0;11894.0;6.661338147750939e-16;331.49887995881943;4.570151187805526;137.10453563416576;3.0207300000000004;69.55;186;66;630260.7;1136;0.01;9062.19;35014.48;744;392;252;103;19;13;19;7;3;36;10;10;11;9;29;10;10;100.0;1;3;1;3;1;1;2301;;1515.0;0.6584093872229465;3.0207300000000004
96;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;67;0.0;16.0;968.0;11500.0;6.661338147750939e-16;331.49887995881943;34.09966272406182;1022.9898817218547;2.844766666666666;71.18;172;66;607473.32;1081;0.01;8534.3;33748.52;710;371;238;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;16942;;11304.0;0.667217565812773;2.844766666666666
97;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;35;0.0;16.0;934.0;11514.0;6.661338147750939e-16;331.49887995881943;21.239890767880333;637.19672303641;4.270466666666667;84.77;218;66;1086030.82;1572;0.01;12811.4;60335.05;1012;560;284;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;10483;;7041.0;0.6716588762758752;4.270466666666667
98;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;30;0.0;16.0;934.0;11514.0;6.661338147750939e-16;331.49887995881943;44.74223261883271;1342.2669785649812;4.269776666666667;82.13;225;66;1052072.96;1565;0.01;12809.33;58448.5;1005;560;291;103;19;13;19;7;3;36;10;10;11;9;29;10;10;100.0;1;3;1;3;1;1;21629;;14832.0;0.6857459891811919;4.269776666666667
99;Bambu;5SGXEA7N2F45C1-Stratix-V;astar;int8_t;4;0.0;16.0;945.0;11500.0;6.661338147750939e-16;331.49887995881943;1.1975907733061344;35.92772319918403;2.36703;71.85;141;66;510220.76;923;0.01;7101.09;28345.6;616;307;207;103;19;13;19;7;3;36;10;10;11;9;29;10;9;90.0;1;3;1;3;1;1;647;;397.0;0.6136012364760433;2.36703
100;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;27;0.0;8.0;434.0;6838.0;6.661338147750939e-16;239.91166719816425;2.9844317634147917;89.53295290244374;1.19404;47.46;66;35;170014.91;538;0.02;3582.12;9445.27;359;179;101;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;458;;716.0;1.5633187772925765;1.19404
101;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;84;0.0;16.0;733.0;7600.0;6.661338147750939e-16;331.49887995881943;17.016648746145854;510.49946238437565;4.307126666666666;81.67;138;35;1055246.35;1738;0.01;12921.38;58624.8;1094;644;173;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;3277;;5641.0;1.721391516631065;4.307126666666666
102;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;65;0.0;16.0;723.0;7575.0;6.661338147750939e-16;331.49887995881943;15.598846067420709;467.9653820226212;3.96315;76.51;137;35;909716.48;1601;0.01;11889.45;50539.8;1002;599;172;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;3000;;5171.0;1.7236666666666667;3.96315
103;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;96;0.0;16.0;748.0;7592.0;6.661338147750939e-16;331.49887995881943;5.544513454248552;166.33540362745654;1.9181599999999999;46.89;106;35;269809.03;806;0.02;5754.48;14989.39;522;284;141;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;1100;;1838.0;1.670909090909091;1.9181599999999999
104;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;28;0.0;16.0;681.0;7567.0;6.661338147750939e-16;331.49887995881943;7.339391313485706;220.18173940457118;2.2710166666666667;50.85;117;35;346475.71;940;0.02;6813.05;19248.65;600;340;152;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;1441;;2433.0;1.688410825815406;2.2710166666666667
105;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;54;0.0;16.0;724.0;7588.0;6.661338147750939e-16;331.49887995881943;14.241375417577483;427.24126252732447;3.6685733333333332;71.02;137;35;781647.43;1482;0.01;11005.72;43424.86;926;556;172;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;2744;;4721.0;1.720481049562682;3.6685733333333332
106;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;15;0.0;16.0;722.0;7575.0;6.661338147750939e-16;331.49887995881943;12.938203593727987;388.1461078118396;3.4260400000000004;68.28;132;35;701753.97;1392;0.01;10278.12;38986.33;877;515;167;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;2501;;4289.0;1.7149140343862455;3.4260400000000004
107;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;87;0.0;16.0;732.0;7575.0;6.661338147750939e-16;331.49887995881943;25.122256826431958;753.6677047929587;5.863443333333334;114.0;138;35;2005361.4;2366;0.01;17590.33;111408.97;1467;899;173;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;4791;;8328.0;1.7382592360676268;5.863443333333334
108;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;59;0.0;16.0;634.0;7406.0;6.661338147750939e-16;331.49887995881943;1.2639560050762477;37.91868015228743;0.98813;55.05;48;35;163196.03;465;0.02;2964.39;9066.45;314;151;83;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;284;;419.0;1.4753521126760563;0.98813
109;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;5;0.0;16.0;733.0;7600.0;6.661338147750939e-16;331.49887995881943;21.62601575272463;648.7804725817389;5.159633333333333;100.31;138;35;1552656.65;2082;0.01;15478.9;86258.7;1291;791;173;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;4117;;7169.0;1.741316492591693;5.159633333333333
110;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;92;0.0;16.0;733.0;7600.0;6.661338147750939e-16;331.49887995881943;16.983466130260798;509.5039839078239;4.233233333333334;83.48;135;35;1060189.44;1714;0.01;12699.7;58899.41;1070;644;170;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;3256;;5630.0;1.729115479115479;4.233233333333334
111;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;0;0.0;16.0;482.0;6914.0;6.661338147750939e-16;388.25975146702586;0.7598006202944108;22.79401860883232;0.8999133333333332;68.06;36;35;183732.24;439;0.01;2699.74;10207.35;299;140;71;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;210;;295.0;1.4047619047619047;0.8999133333333332
112;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;77;0.0;8.0;434.0;6838.0;6.661338147750939e-16;239.91166719816425;2.9969363657754684;89.90809097326404;1.2047533333333333;48.19;65;35;174179.42;544;0.02;3614.26;9676.63;365;179;100;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;463;;719.0;1.5529157667386608;1.2047533333333333
113;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;17;0.0;16.0;415.0;6734.0;6.661338147750939e-16;344.1597281360378;0.1772432827349521;5.317298482048563;0.7369933333333334;115.69;18;35;255797.79;386;0.01;2210.98;14210.99;267;119;53;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;68;;61.0;0.8970588235294118;0.7369933333333334
114;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;12;0.0;16.0;482.0;6914.0;6.661338147750939e-16;388.25975146702586;0.7675274062635065;23.02582218790519;0.9181566666666666;64.47;38;35;177590.95;445;0.02;2754.47;9866.16;305;140;73;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;213;;298.0;1.3990610328638498;0.9181566666666666
115;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;33;0.0;8.0;552.0;7005.0;6.661338147750939e-16;388.25975146702586;2.310309004759615;69.30927014278845;1.3317066666666666;45.13;76;35;180305.92;588;0.02;3995.12;10017.0;392;196;111;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;569;;897.0;1.5764499121265378;1.3317066666666666
116;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;25;0.0;16.0;724.0;7588.0;6.661338147750939e-16;331.49887995881943;14.214226004580619;426.4267801374185;3.733653333333333;71.54;136;35;801362.61;1510;0.01;11200.96;44520.14;954;556;171;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;2746;;4712.0;1.7159504734158777;3.733653333333333
117;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;19;0.0;16.0;649.0;7400.0;6.661338147750939e-16;331.49887995881943;4.012079920647755;120.36239761943266;1.6156599999999999;42.14;98;35;204265.54;687;0.02;4846.98;11348.09;451;236;133;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;812;;1330.0;1.6379310344827587;1.6156599999999999
118;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;97;0.0;16.0;731.0;7575.0;6.661338147750939e-16;331.49887995881943;18.48875025086473;554.6625075259419;4.5422;88.92;136;35;1211614.71;1837;0.01;13626.6;67311.93;1146;691;171;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;3547;;6129.0;1.7279391034677192;4.5422
119;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;81;0.0;16.0;681.0;7567.0;6.661338147750939e-16;331.49887995881943;7.321291704821129;219.63875114463386;2.3181833333333333;47.98;124;35;333706.31;951;0.02;6954.55;18539.24;611;340;159;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;1439;;2427.0;1.6865879082696318;2.3181833333333333
120;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;8;0.0;16.0;723.0;7575.0;6.661338147750939e-16;331.49887995881943;10.506822829786564;315.20468489359695;2.9141266666666663;61.46;125;35;537306.81;1194;0.02;8742.38;29850.38;755;439;160;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;2041;;3483.0;1.706516413522783;2.9141266666666663
121;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;73;0.0;16.0;611.0;7366.0;6.661338147750939e-16;304.82238773305977;1.8174518089699863;54.52355426909959;1.1090066666666667;50.35;57;35;167518.2;510;0.02;3327.02;9306.57;346;164;92;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;365;;554.0;1.5178082191780822;1.1090066666666667
122;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;89;0.0;16.0;733.0;7600.0;6.661338147750939e-16;331.49887995881943;21.638082158501014;649.1424647550303;5.143043333333333;101.78;136;35;1570424.83;2080;0.01;15429.13;87245.82;1289;791;171;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;4129;;7173.0;1.737224509566481;5.143043333333333
123;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;82;0.0;16.0;418.0;6748.0;6.661338147750939e-16;239.91166719816425;0.8211355550177569;24.634066650532706;0.83711;76.42;30;35;191907.27;417;0.01;2511.33;10661.51;286;131;65;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;152;;197.0;1.2960526315789473;0.83711
124;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;34;0.0;16.0;733.0;7600.0;6.661338147750939e-16;331.49887995881943;21.604899542615957;648.1469862784787;5.17698;100.31;138;35;1557876.92;2089;0.01;15530.94;86548.72;1298;791;173;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;4114;;7162.0;1.7408847836655323;5.17698
125;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;70;0.0;16.0;611.0;7366.0;6.661338147750939e-16;304.82238773305977;1.8305742047026214;54.91722614107864;1.09114;51.25;56;35;167762.81;503;0.02;3273.42;9320.16;339;164;91;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;367;;558.0;1.5204359673024523;1.09114
126;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;29;0.0;16.0;681.0;7567.0;6.661338147750939e-16;331.49887995881943;7.357490922150282;220.72472766450846;2.28607;52.19;114;35;357950.44;950;0.02;6858.21;19886.14;610;340;149;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;1452;;2439.0;1.6797520661157024;2.28607
127;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;51;0.0;16.0;418.0;6748.0;6.661338147750939e-16;239.91166719816425;0.8253037558046491;24.75911267413947;0.85532;71.64;32;35;183826.67;423;0.01;2565.96;10212.59;292;131;67;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;155;;198.0;1.2774193548387096;0.85532
128;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;57;0.0;16.0;681.0;7567.0;6.661338147750939e-16;331.49887995881943;7.348441117817994;220.4532335345398;2.30785;50.42;118;35;349111.11;954;0.02;6923.55;19395.06;614;340;153;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;1446;;2436.0;1.6846473029045643;2.30785
129;Bambu;5SGXEA7N2F45C1-Stratix-V;bellmanford;int8_t;88;0.0;16.0;724.0;7588.0;6.661338147750939e-16;331.49887995881943;11.668214385763546;350.0464315729064;3.1638933333333332;63.59;131;35;603554.65;1287;0.02;9491.68;33530.81;811;476;166;60;12;4;12;6;2;24;3;3;2;3;15;3;3;100.0;0;0;1;3;1;1;2253;;3868.0;1.7168220150909899;3.1638933333333332
