,BugsDelivered,ProgramLevel,GlobalVariables,CoverageEstimation,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,RANGE_ARRAY_INPUT,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_2,M_VAL_3,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,Max_Freq
89,2.364033333,0.01,13,90,1,3,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,2,2,1,1,2,1,2,1,0,1,0,2,3,2,5,0,0,0,0,1,1,1,1,1,0,0,0,200.0
90,2.580816667,0.01,13,90,1,3,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0,9,6,3,5,3,2,4,1,0,1,6,1,6,4,1,4,2,3,4,3,4,6,1,1,1,0,219.731927
91,2.590343333,0.01,13,90,1,3,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,2,12,2,9,5,1,3,3,1,0,0,8,8,7,6,0,0,0,2,2,2,2,3,1,0,0,0,219.731927
92,2.129166667,0.01,13,90,1,3,1,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
93,2.58255,0.01,13,90,1,3,1,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,4,5,1,6,5,1,3,4,1,1,0,6,2,10,5,0,1,2,3,5,5,4,5,1,0,0,0,219.731927
94,5.06404,0.01,13,90,1,3,1,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,28,0,68,0,26,12,27,0,0,60,0,8,45,6,9,2,8,53,0,20,36,30,19,11,3,58,0,13,200.0
95,2.46263,0.01,13,90,1,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,8,0,3,2,0,2,1,1,0,0,6,3,4,4,0,1,0,0,1,0,1,1,1,0,2,0,200.0
96,2.356523333,0.01,13,90,1,3,1,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1,3,0,6,2,0,1,2,0,0,0,1,3,2,3,1,0,0,0,0,0,1,1,0,0,0,0,200.0
97,5.031283333,0.01,13,90,1,3,1,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,25,61,0,14,20,25,18,0,86,10,17,28,38,37,8,0,56,0,27,21,21,23,23,0,52,0,32,200.0
98,5.028553333,0.01,13,100,1,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,27,0,63,0,9,47,17,0,0,59,7,7,14,9,34,19,0,61,9,29,41,12,26,6,0,47,0,12,200.0
99,3.794526667,0.01,13,90,1,3,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,34,2,63,0,22,26,9,2,0,23,0,7,7,21,21,22,0,35,1,17,27,2,21,0,0,29,1,17,200.0
100,5.167066667,0.01,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,31,0,55,0,6,11,24,45,0,48,0,18,43,2,6,1,0,45,0,23,22,44,14,18,0,66,0,42,200.0
101,0.788273333,0.01,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
102,2.937043333,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,0,67,6,19,24,23,0,5,50,0,31,20,8,26,8,0,42,2,18,19,16,17,9,0,37,5,23,200.0
103,4.020083333,0.01,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,37,0,65,0,22,24,6,14,0,57,0,26,23,26,19,4,0,50,0,24,12,11,21,4,0,51,2,43,200.0
104,2.715516667,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,0,53,1,16,15,16,2,0,39,0,8,25,3,31,17,0,44,10,20,13,20,15,8,7,33,0,14,200.0
105,2.134623333,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,1,32,0,16,12,23,9,0,36,7,22,6,9,16,7,6,16,2,20,19,12,16,0,18,26,4,8,200.0
106,5.859323333,0.01,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,21,0,50,0,1,38,7,21,0,56,20,32,44,51,20,17,14,67,1,32,20,19,10,4,0,65,0,40,200.0
107,1.417586667,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,3,13,4,5,10,6,1,2,7,1,2,5,6,10,6,0,3,0,9,5,0,10,5,2,1,1,6,200.0
108,2.521506667,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,0,44,8,31,27,22,3,2,49,0,21,17,6,24,0,0,36,3,22,21,19,18,3,10,29,0,12,219.731927
109,1.09114,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,4,0,5,3,1,3,1,0,2,1,5,5,7,5,0,3,0,6,0,0,2,2,2,0,0,0,200.0
110,2.902036667,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,0,28,0,19,26,21,0,11,56,0,24,17,23,22,17,0,40,15,27,16,30,27,1,5,50,0,18,200.0
111,1.085763333,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,7,1,5,5,0,2,3,0,0,2,4,4,2,3,1,2,1,1,1,1,2,1,3,0,1,0,200.0
112,1.08114,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,2,7,2,5,3,3,2,3,3,1,0,4,1,2,2,1,3,2,5,2,2,2,2,1,1,1,0,200.0
113,2.476376667,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,35,0,53,4,22,16,26,6,0,30,0,22,19,18,24,12,0,30,1,35,18,1,22,2,4,33,4,24,219.731927
114,0.848,0.01,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.1917585
115,2.50473,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24,0,53,3,15,15,14,0,3,48,1,19,7,13,18,4,4,33,0,25,6,8,22,11,2,32,0,26,219.731927
116,2.717326667,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,20,0,77,12,22,17,13,0,0,46,3,27,11,29,22,0,0,41,0,21,22,25,18,0,0,41,0,15,200.0
117,3.963606667,0.01,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,14,3,59,21,5,27,23,0,4,58,0,19,3,24,30,0,0,48,0,32,13,38,15,31,0,65,2,27,200.0
118,0.92022,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,1,0,0,1,1,1,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,219.731927
119,2.725266667,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,30,2,63,22,14,14,33,0,0,42,6,11,6,18,14,16,3,30,0,26,16,21,24,5,3,53,0,8,200.0
120,5.142283333,0.01,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,73,0,23,3,32,25,0,75,0,30,11,36,5,6,0,69,0,19,0,28,18,11,2,69,6,28,200.0
121,5.905573333,0.01,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,28,10,64,0,15,31,16,4,0,56,0,9,13,39,30,16,17,56,0,39,22,9,21,13,0,61,0,18,200.0
122,0.785616667,0.01,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
123,1.07713,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,8,6,0,9,3,2,5,1,1,1,0,6,2,4,8,1,0,0,1,2,1,2,3,1,1,1,0,200.0
124,4.203593333,0.01,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,26,0,83,0,24,8,19,9,30,69,9,26,42,35,15,11,0,64,0,10,15,34,13,25,0,39,5,21,200.0
125,0.78043,0.01,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
126,2.967546667,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,23,0,39,0,28,20,14,9,0,39,0,28,9,19,30,10,14,47,0,27,16,5,35,23,0,35,0,8,200.0
127,2.475983333,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,12,64,0,31,4,13,10,1,34,0,16,14,22,10,2,8,29,1,24,20,14,19,9,0,27,0,12,219.731927
128,3.41525,0.01,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,20,0,50,0,9,8,12,0,0,38,0,12,26,0,26,38,0,50,0,29,11,33,3,30,0,39,0,12,200.0
129,0.78239,0.01,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
130,1.22224,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,3,6,0,9,7,3,0,2,2,1,0,5,2,7,5,1,1,1,4,2,2,4,3,1,0,0,0,219.731927
131,0.787586667,0.01,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
132,0.90081,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,2,4,1,0,1,0,0,0,0,1,1,3,2,1,0,0,0,0,0,0,0,1,0,0,0,219.731927
133,1.087336667,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,1,3,0,3,2,0,2,1,0,0,0,4,2,5,3,1,0,0,3,0,1,1,2,1,0,0,0,200.0
134,1.003593333,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,1,0,1,2,0,1,0,3,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,200.0
135,3.676783333,0.01,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,26,0,48,12,14,16,27,12,0,49,3,16,12,18,29,9,15,33,4,22,19,14,7,27,10,42,0,20,200.0
136,4.230496667,0.01,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,27,0,79,0,33,21,26,16,0,67,0,33,31,16,23,16,12,40,0,27,21,30,6,12,0,53,6,4,200.0
137,1.330316667,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,16,1,13,7,4,1,4,4,5,1,8,8,10,9,0,4,4,5,7,2,4,5,2,0,1,2,219.731927
138,2.708736667,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,0,59,1,29,21,16,0,0,62,1,20,23,10,22,6,3,43,0,28,18,3,17,4,0,26,17,11,200.0
139,0.909036667,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,2,0,1,0,1,1,0,0,0,1,2,1,3,0,0,0,1,0,0,0,1,0,0,0,0,219.731927
140,5.500386667,0.01,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,24,1,57,0,16,24,14,8,0,60,0,18,12,23,4,18,5,63,0,19,0,45,4,20,0,74,0,33,200.0
141,0.84521,0.01,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.1917585
142,3.14051,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,23,0,61,10,19,19,42,10,0,79,0,39,7,26,26,10,0,36,0,18,8,25,32,20,4,58,0,30,200.0
143,1.637336667,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,0,23,2,6,10,16,0,0,11,0,6,11,15,11,5,1,2,6,13,7,3,7,7,1,2,0,10,200.0
144,5.566056667,0.01,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,43,2,81,0,23,24,25,21,0,50,0,37,24,42,23,11,0,56,0,24,30,20,16,37,0,62,0,37,200.0
145,0.996016667,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,2,1,1,0,0,2,0,0,1,2,2,2,3,0,0,0,0,0,1,1,1,0,0,0,0,200.0
146,1.935196667,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,35,0,8,19,9,0,0,38,5,5,7,5,16,8,0,18,16,14,13,8,8,0,0,7,9,11,200.0
147,2.9234,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,36,9,45,0,28,13,17,7,0,53,0,17,18,10,19,7,0,34,2,24,13,22,17,2,0,42,15,39,200.0
148,1.09114,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,7,11,4,7,6,1,1,3,0,2,0,5,3,2,3,0,0,0,1,2,1,3,2,1,0,0,0,200.0
149,5.890703333,0.01,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,54,0,0,27,12,7,0,56,0,24,20,47,23,2,0,51,0,12,22,3,5,9,0,90,7,36,200.0
150,2.148186667,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,31,0,31,3,32,24,15,0,0,36,0,3,7,24,25,3,0,24,8,19,22,7,16,1,0,26,7,14,200.0
151,3.15033,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,0,77,0,18,35,18,0,0,50,0,19,8,20,27,8,1,66,21,14,22,30,12,5,0,37,4,13,200.0
152,1.59407,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,9,32,2,10,13,5,0,0,17,0,9,9,5,9,5,2,7,7,17,14,9,14,7,0,8,2,14,200.0
153,1.076573333,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,3,0,7,4,2,4,2,3,0,0,4,1,5,4,0,2,2,0,1,0,0,2,1,0,2,0,200.0
154,0.78043,0.01,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
155,5.55237,0.01,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,48,3,14,8,28,12,0,50,0,28,34,24,39,0,0,56,0,53,34,25,20,0,0,62,16,18,200.0
156,1.9154,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,9,33,3,22,11,25,13,0,18,0,22,11,6,12,12,0,14,0,17,13,4,17,10,0,12,7,6,200.0
157,5.860966667,0.01,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,0,50,0,19,28,34,12,0,75,0,28,42,32,22,9,0,47,0,21,8,28,30,29,0,58,0,24,200.0
158,4.841386667,0.01,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,0,46,0,16,24,16,39,0,72,3,7,36,14,27,15,0,75,0,32,6,29,19,12,0,96,2,24,200.0
159,1.91647,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,29,0,36,0,27,16,7,10,0,26,0,7,23,7,17,9,0,20,3,17,20,7,12,6,0,10,1,2,200.0
160,1.449646667,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20,6,15,4,11,7,4,0,2,4,0,5,6,1,11,8,0,1,0,6,5,3,5,5,2,2,3,1,200.0
161,1.93482,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,25,0,29,15,20,22,20,0,0,40,0,16,18,6,17,9,1,19,26,16,13,8,15,7,0,15,2,10,200.0
162,1.452236667,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,0,29,0,8,9,6,1,1,8,0,2,9,11,6,7,0,4,1,10,6,3,7,7,3,2,0,6,200.0
163,2.104313333,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,8,41,0,10,21,18,5,1,30,3,14,16,13,13,0,4,15,0,6,8,16,15,9,0,25,3,15,200.0
164,3.92157,0.01,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,21,0,58,0,35,30,22,21,0,61,0,15,19,35,32,40,0,57,0,24,31,14,14,39,0,55,4,22,200.0
165,3.164853333,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,17,0,38,0,16,22,10,4,5,61,0,29,18,23,17,15,0,66,5,21,28,22,11,7,0,39,11,20,200.0
166,1.605333333,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,11,20,0,12,9,7,7,0,7,0,6,8,4,21,11,0,5,0,11,6,4,7,4,0,1,0,5,200.0
167,3.1869,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,32,0,59,5,40,34,24,9,0,56,8,18,7,24,28,11,6,56,3,35,19,15,36,21,0,49,0,23,200.0
168,1.566693333,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,22,3,9,13,3,10,0,21,0,8,8,7,13,11,0,7,6,15,10,2,11,4,2,5,0,6,200.0
169,1.565123333,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,0,18,0,14,15,4,3,1,12,4,3,12,7,11,8,0,9,6,15,6,1,10,4,0,9,1,8,200.0
170,5.779183333,0.01,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,56,0,18,15,29,19,4,54,7,13,40,25,26,0,0,61,0,16,61,3,0,6,1,69,0,19,200.0
171,0.736626667,0.01,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.731927
172,2.499773333,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,0,44,0,18,18,6,4,0,40,0,19,12,20,28,3,0,32,0,24,17,15,10,0,0,26,10,15,219.731927
173,3.191016667,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,0,73,0,28,22,18,0,0,43,5,7,18,19,20,7,1,53,0,8,14,6,16,10,8,39,0,39,200.0
174,0.786313333,0.01,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
175,0.91315,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,3,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,219.731927
176,1.751323333,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,0,29,12,15,19,9,0,0,13,0,13,14,8,16,11,0,11,7,10,12,5,12,11,2,6,2,13,200.0
177,3.941353333,0.01,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,21,0,46,0,13,19,29,17,0,57,0,30,21,9,30,8,9,57,3,35,21,23,24,11,0,46,0,27,200.0
178,3.97257,0.01,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,29,13,91,0,59,13,34,25,0,48,0,22,26,8,28,8,0,36,6,21,18,13,27,34,0,76,0,33,200.0
179,1.768876667,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,18,0,11,18,9,0,0,16,0,7,6,13,6,8,0,8,0,9,9,0,10,4,0,7,4,5,200.0
180,3.94467,0.01,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,0,72,0,28,13,31,13,0,52,0,30,19,52,21,16,21,57,3,27,9,40,51,11,0,57,0,31,200.0
181,2.965333333,0.02,4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,37,0,51,0,37,26,24,8,7,37,2,24,19,19,29,29,0,39,0,13,16,5,44,0,9,43,6,8,200.0
