,BugsDelivered,DistinctOperands,DistinctOperators,Effort,ProgramLength,ProgramLevel,ProgramVolume,TimeToImplement,TotalOperators,Total_Operands,VocabularySize,Sloc,DecisionPoint,GlobalVariables,If,Loop,Assignment,ExitPoint,Function.1,FunctionCall,CyclomaticComplexity,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation,SCALAR_INPUT,RANGE_SCALAR_VALUES,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,RANGE_ARRAY_INPUT,cInstr,Bugs_Delivered,SS_VAL_1,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_11,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,BRAM
58,2.614546667,160,66,541946.47,1003,0.01,7843.64,30108.14,668,335,226,103,19,13,19,7,36,10,10,11,29,10,9,90,1,1,1,3,1,1534.0,2.614546667,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,15,4,0,8,3,7,6,1,4,3,2,0,0,1,9,4,4,9,0,4,0,1,2,1,4,2,1,0,0,0,8
59,2.357993333,138,66,519322.12,922,0.01,7073.98,28851.23,615,307,204,103,19,13,19,7,36,10,10,11,29,10,9,90,1,1,1,3,1,740.0,2.357993333,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,6,1,3,2,3,4,0,1,1,1,0,2,0,0,3,2,4,0,0,0,0,0,0,1,1,0,0,0,0,16
60,6.618003333,231,66,2541313.19,2417,0.01,19854.01,141184.07,1521,896,297,103,19,13,19,7,36,10,10,11,29,10,10,100,1,1,1,3,1,17899.0,6.618003333,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,38,4,0,0,54,0,17,31,29,21,17,0,31,0,30,28,28,22,8,0,70,0,34,42,16,18,18,0,95,1,31,16
61,5.069823333,227,66,1483626.72,1856,0.01,15209.47,82423.71,1185,671,293,103,19,13,19,7,36,10,10,11,29,10,9,90,1,1,1,3,1,24912.0,5.069823333,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,22,0,36,0,69,10,22,50,32,8,5,20,68,0,39,10,24,25,20,0,56,0,17,33,25,16,10,0,43,0,16,16
62,2.131953333,117,66,505108.99,851,0.01,6395.86,28061.61,571,280,183,103,19,13,19,7,36,10,10,11,29,10,9,90,1,1,1,3,1,253.0,2.131953333,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
63,2.582986667,155,66,552676.04,995,0.01,7748.96,30704.22,660,335,221,103,19,13,19,7,36,10,10,11,29,10,9,90,1,1,1,3,1,1974.0,2.582986667,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,15,0,0,15,8,6,7,2,3,1,3,0,0,2,4,7,5,8,0,2,0,1,1,2,5,4,2,0,0,0,8
64,2.134183333,118,66,501352.32,851,0.01,6402.55,27852.91,571,280,184,103,19,13,19,7,36,10,10,11,29,10,9,90,1,1,1,3,1,251.0,2.134183333,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
65,3.81346,211,66,887469.58,1410,0.01,11440.38,49303.87,914,496,277,103,19,13,19,7,36,10,10,11,29,10,9,90,1,1,1,3,1,6220.0,3.81346,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,37,9,0,50,18,23,29,28,22,2,0,38,6,8,11,19,18,16,0,36,12,31,20,15,22,2,0,31,4,19,16
66,5.056163333,227,66,1479629.88,1851,0.01,15168.49,82201.66,1180,671,293,103,19,13,19,7,36,10,10,11,29,10,9,90,1,1,1,3,1,11422.0,5.056163333,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,22,0,0,54,0,13,49,18,30,8,10,64,0,39,22,44,10,17,8,49,17,23,11,29,27,16,0,61,0,36,16
67,2.134183333,118,66,501352.32,851,0.01,6402.55,27852.91,571,280,184,103,19,13,19,7,36,10,10,11,29,10,9,90,1,1,1,3,1,320.0,2.134183333,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
68,5.023666667,228,66,1463671.51,1838,0.01,15071.0,81315.08,1167,671,294,103,19,13,19,7,36,10,10,11,29,10,10,100,1,1,1,3,1,8354.0,5.023666667,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,40,47,13,0,50,0,21,35,29,12,0,0,66,0,26,27,13,16,17,0,42,5,23,18,24,26,16,5,52,0,8,16
69,2.580393333,155,66,552120.59,994,0.01,7741.18,30673.37,659,335,221,103,19,13,19,7,36,10,10,11,29,10,9,90,1,1,1,3,1,1885.0,2.580393333,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,8,4,1,14,3,7,2,3,6,2,1,1,0,0,6,2,6,4,1,0,0,0,2,2,2,2,1,0,0,0,8
70,2.887273333,177,66,599133.69,1093,0.01,8661.82,33285.2,722,371,243,103,19,13,19,7,36,10,10,11,29,10,9,90,1,1,1,3,1,2110.0,2.887273333,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,15,21,6,0,18,0,24,19,6,8,0,3,3,0,0,17,7,8,6,0,7,16,6,9,5,9,5,1,1,1,3,16
71,2.58798,161,66,533107.54,992,0.01,7763.94,29617.09,657,335,227,103,19,13,19,7,36,10,10,11,29,10,9,90,1,1,1,3,1,1765.0,2.58798,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,16,5,0,13,0,14,5,5,8,3,5,2,0,0,9,7,8,4,1,1,1,1,3,2,2,3,1,0,2,0,8
72,3.82227,208,66,902350.01,1416,0.01,11466.81,50130.56,920,496,274,103,19,13,19,7,36,10,10,11,29,10,9,90,1,1,1,3,1,7923.0,3.82227,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,28,19,17,9,39,0,11,20,20,10,14,0,40,6,12,23,20,17,6,0,45,7,10,13,23,16,0,0,22,3,18,16
73,2.46909,149,66,524971.79,956,0.01,7407.27,29165.1,636,320,215,103,19,13,19,7,36,10,10,11,29,10,9,90,1,1,1,3,1,782.0,2.46909,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,7,4,5,2,0,4,2,1,3,5,2,1,2,0,2,2,7,5,1,1,0,1,2,1,2,2,1,0,0,0,16
74,6.53631,229,66,2531863.3,2390,0.01,19608.93,140659.07,1494,896,295,103,19,13,19,7,36,10,10,11,29,10,9,90,1,1,1,3,1,18734.0,6.53631,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,34,29,25,0,89,0,28,11,40,15,24,0,53,0,20,26,25,4,27,3,64,6,11,32,17,34,11,0,43,6,22,16
75,3.811006667,210,66,891122.2,1410,0.01,11433.02,49506.79,914,496,276,103,19,13,19,7,36,10,10,11,29,10,9,90,1,1,1,3,1,5659.0,3.811006667,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,15,10,0,59,3,19,11,5,8,16,0,31,0,12,15,25,20,10,0,40,4,23,13,18,18,6,0,30,6,11,16
76,2.61194,160,66,541406.14,1002,0.01,7835.82,30078.12,667,335,226,103,19,13,19,7,36,10,10,11,29,10,9,90,1,1,1,3,1,2226.0,2.61194,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,24,5,0,15,4,14,6,1,3,2,2,0,0,1,7,7,9,5,0,0,0,1,2,1,1,2,2,0,0,0,8
77,5.06797,230,66,1463739.68,1852,0.01,15203.91,81318.87,1181,671,296,103,19,13,19,7,36,10,10,11,29,10,9,90,1,1,1,3,1,19525.0,5.06797,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,25,23,16,0,63,0,21,21,22,21,0,10,53,0,24,12,37,34,29,0,38,9,49,29,3,21,13,9,47,5,40,16
78,2.6029,157,66,549841.96,1001,0.01,7808.7,30546.78,666,335,223,103,19,13,19,7,36,10,10,11,29,10,9,90,1,1,1,3,1,1180.0,2.6029,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,12,1,0,7,6,6,5,3,3,2,2,0,1,0,6,6,7,5,0,0,0,2,1,2,3,3,1,0,0,0,8
79,3.752343333,207,66,890120.72,1391,0.01,11257.03,49451.15,895,496,273,103,19,13,19,7,36,10,10,11,29,10,9,90,1,1,1,3,1,7406.0,3.752343333,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,20,7,0,28,0,19,26,19,20,0,0,31,0,8,22,16,21,16,0,30,0,23,17,12,20,11,5,31,0,12,16
80,3.781533333,209,66,888461.53,1400,0.01,11344.6,49358.97,904,496,275,103,19,13,19,7,36,10,10,11,29,10,10,100,1,1,1,3,1,3604.0,3.781533333,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,28,24,0,0,35,0,22,17,9,14,0,0,34,0,23,7,11,21,13,0,29,0,25,15,2,30,14,0,28,9,18,16
81,2.86974,175,66,602301.28,1088,0.01,8609.22,33461.18,717,371,241,103,19,13,19,7,36,10,10,11,29,10,9,90,1,1,1,3,1,3216.0,2.86974,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,18,0,0,19,6,10,6,7,11,0,3,6,0,6,13,7,8,6,0,3,7,7,5,3,4,4,1,0,0,0,16
82,2.46909,149,66,524971.79,956,0.01,7407.27,29165.1,636,320,215,103,19,13,19,7,36,10,10,11,29,10,9,90,1,1,1,3,1,1014.0,2.46909,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,11,8,0,8,4,5,3,1,3,1,2,1,0,2,2,3,4,3,1,0,0,0,0,1,2,2,0,0,0,0,16
83,2.459636667,147,66,530077.01,954,0.01,7378.91,29448.72,634,320,213,103,19,13,19,7,36,10,10,11,29,10,9,90,1,1,1,3,1,1084.0,2.459636667,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,16,1,2,5,2,5,4,3,3,1,2,0,0,1,7,4,4,7,1,2,1,2,0,1,3,1,2,0,1,0,16
84,2.58066,160,66,534922.24,990,0.01,7741.98,29717.9,655,335,226,103,19,13,19,7,36,10,10,11,29,10,9,90,1,1,1,3,1,1630.0,2.58066,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,10,4,2,14,0,5,8,3,10,4,2,1,0,2,5,2,8,9,0,2,1,3,3,2,2,5,1,0,1,0,8
85,3.7982,207,66,900999.26,1408,0.01,11394.6,50055.51,912,496,273,103,19,13,19,7,36,10,10,11,29,10,9,90,1,1,1,3,1,13437.0,3.7982,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,27,0,4,46,0,18,20,22,27,2,0,42,0,13,12,26,10,27,5,30,9,17,6,18,19,0,0,50,15,28,16
86,2.362316667,140,66,512842.33,922,0.01,7086.95,28491.24,615,307,206,103,19,13,19,7,36,10,10,11,29,10,9,90,1,1,1,3,1,930.0,2.362316667,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,5,1,0,0,0,1,0,1,2,1,0,1,0,2,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,16
87,2.129166667,118,66,500174.05,849,0.01,6387.5,27787.45,569,280,184,103,19,13,19,7,36,10,10,11,29,10,9,90,1,1,1,3,1,318.0,2.129166667,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
88,2.590586667,161,66,533644.94,993,0.01,7771.76,29646.94,658,335,227,103,19,13,19,7,36,10,10,11,29,10,9,90,1,1,1,3,1,1991.0,2.590586667,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,16,6,4,11,5,9,6,4,8,2,2,0,0,0,11,8,4,7,0,0,1,3,6,2,3,3,1,0,2,0,8
89,2.364033333,142,66,505986.73,921,0.01,7092.1,28110.37,614,307,208,103,19,13,19,7,36,10,10,11,29,10,9,90,1,1,1,3,1,927.0,2.364033333,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,9,5,2,2,1,1,2,1,2,2,1,0,1,0,2,3,2,5,0,0,0,0,1,1,1,1,1,0,0,0,16
90,2.580816667,154,66,555797.51,995,0.01,7742.45,30877.64,660,335,220,103,19,13,19,7,36,10,10,11,29,10,9,90,1,1,1,3,1,1428.0,2.580816667,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,16,5,0,9,6,3,5,3,4,2,4,1,0,1,6,1,6,4,1,4,2,3,4,3,4,6,1,1,1,0,8
91,2.590343333,156,66,550697.22,997,0.01,7771.03,30594.29,662,335,222,103,19,13,19,7,36,10,10,11,29,10,9,90,1,1,1,3,1,1853.0,2.590343333,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,12,5,2,12,2,9,5,1,4,3,3,1,0,0,8,8,7,6,0,0,0,2,2,2,2,3,1,0,0,0,8
92,2.129166667,118,66,500174.05,849,0.01,6387.5,27787.45,569,280,184,103,19,13,19,7,36,10,10,11,29,10,9,90,1,1,1,3,1,317.0,2.129166667,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
93,2.58255,156,66,549040.15,994,0.01,7747.65,30502.23,659,335,222,103,19,13,19,7,36,10,10,11,29,10,9,90,1,1,1,3,1,2862.0,2.58255,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,13,5,4,5,1,6,5,1,7,3,4,1,1,0,6,2,10,5,0,1,2,3,5,5,4,5,1,0,0,0,8
94,5.06404,226,66,1488492.1,1855,0.01,15192.12,82694.01,1184,671,292,103,19,13,19,7,36,10,10,11,29,10,9,90,1,1,1,3,1,15202.0,5.06404,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,37,28,14,0,68,0,26,12,27,36,0,0,60,0,8,45,6,9,2,8,53,0,20,36,30,19,11,3,58,0,13,16
95,2.46263,146,66,534357.12,956,0.01,7387.89,29686.51,636,320,212,103,19,13,19,7,36,10,10,11,29,10,9,90,1,1,1,3,1,1515.0,2.46263,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,6,6,8,0,3,2,0,5,2,1,1,0,0,6,3,4,4,0,1,0,0,1,0,1,1,1,0,2,0,16
96,2.356523333,135,66,530532.09,924,0.01,7069.57,29474.0,617,307,201,103,19,13,19,7,36,10,10,11,29,10,9,90,1,1,1,3,1,1037.0,2.356523333,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,5,1,3,0,6,2,0,2,1,2,0,0,0,1,3,2,3,1,0,0,0,0,0,1,1,0,0,0,0,16
97,5.031283333,226,66,1478863.04,1843,0.01,15093.85,82159.06,1172,671,292,103,19,13,19,7,36,10,10,11,29,10,9,90,1,1,1,3,1,13471.0,5.031283333,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,15,22,25,61,0,14,20,25,29,18,0,86,10,17,28,38,37,8,0,56,0,27,21,21,23,23,0,52,0,32,16
98,5.028553333,226,66,1478060.62,1842,0.01,15085.66,82114.48,1171,671,292,103,19,13,19,7,36,10,10,11,29,10,10,100,1,1,1,3,1,4750.0,5.028553333,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,17,27,44,0,63,0,9,47,17,25,0,0,59,7,7,14,9,34,19,0,61,9,29,41,12,26,6,0,47,0,12,16
99,3.794526667,211,66,883063.7,1403,0.01,11383.58,49059.09,907,496,277,103,19,13,19,7,36,10,10,11,29,10,9,90,1,1,1,3,1,8703.0,3.794526667,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,32,34,37,2,63,0,22,26,9,27,2,0,23,0,7,7,21,21,22,0,35,1,17,27,2,21,0,0,29,1,17,16
100,5.167066667,138,35,1554893.91,2085,0.01,15501.2,86382.99,1294,791,173,60,12,4,12,6,24,3,3,2,15,3,3,100,0,0,1,3,1,4132.0,5.167066667,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,24,31,5,0,55,0,6,11,24,22,45,0,48,0,18,43,2,6,1,0,45,0,23,22,44,14,18,0,66,0,42,16
101,0.788273333,24,35,213819.37,402,0.01,2364.82,11878.85,278,124,59,60,12,4,12,6,24,3,3,2,15,3,3,100,0,0,1,3,1,105.0,0.788273333,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
102,2.937043333,128,35,528839.6,1199,0.02,8811.13,29379.98,760,439,163,60,12,4,12,6,24,3,3,2,15,3,3,100,0,0,1,3,1,2034.0,2.937043333,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,8,18,0,67,6,19,24,23,34,0,5,50,0,31,20,8,26,8,0,42,2,18,19,16,17,9,0,37,5,23,16
103,4.020083333,137,35,922785.49,1624,0.01,12060.25,51265.86,1025,599,172,60,12,4,12,6,24,3,3,2,15,3,3,100,0,0,1,3,1,2999.0,4.020083333,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,37,24,0,65,0,22,24,6,37,14,0,57,0,26,23,26,19,4,0,50,0,24,12,11,21,4,0,51,2,43,16
104,2.715516667,124,35,464484.84,1114,0.02,8146.55,25804.71,710,404,159,60,12,4,12,6,24,3,3,2,15,3,3,100,0,0,1,3,1,1837.0,2.715516667,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,22,29,0,53,1,16,15,16,28,2,0,39,0,8,25,3,31,17,0,44,10,20,13,20,15,8,7,33,0,14,16
105,2.134623333,121,35,288041.77,879,0.02,6403.87,16002.32,568,311,156,60,12,4,12,6,24,3,3,2,15,3,3,100,0,0,1,3,1,1270.0,2.134623333,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,19,29,1,32,0,16,12,23,17,9,0,36,7,22,6,9,16,7,6,16,2,20,19,12,16,0,18,26,4,8,16
106,5.859323333,137,35,2018579.5,2367,0.01,17577.97,112143.31,1468,899,172,60,12,4,12,6,24,3,3,2,15,3,3,100,0,0,1,3,1,4785.0,5.859323333,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,28,21,9,0,50,0,1,38,7,23,21,0,56,20,32,44,51,20,17,14,67,1,32,20,19,10,4,0,65,0,40,16
107,1.417586667,82,35,195134.07,619,0.02,4252.76,10840.78,404,215,117,60,12,4,12,6,24,3,3,2,15,3,3,100,0,0,1,3,1,677.0,1.417586667,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,15,7,3,13,4,5,10,6,11,1,2,7,1,2,5,6,10,6,0,3,0,9,5,0,10,5,2,1,1,6,16
108,2.521506667,122,35,402562.76,1037,0.02,7564.52,22364.6,666,371,157,60,12,4,12,6,24,3,3,2,15,3,3,100,0,0,1,3,1,1639.0,2.521506667,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,18,0,0,44,8,31,27,22,16,3,2,49,0,21,17,6,24,0,0,36,3,22,21,19,18,3,10,29,0,12,8
109,1.09114,56,35,167762.81,503,0.02,3273.42,9320.16,339,164,91,60,12,4,12,6,24,3,3,2,15,3,3,100,0,0,1,3,1,366.0,1.09114,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,12,6,0,4,0,5,3,1,5,3,1,0,2,1,5,5,7,5,0,3,0,6,0,0,2,2,2,0,0,0,16
110,2.902036667,123,35,543777.76,1192,0.02,8706.11,30209.88,753,439,158,60,12,4,12,6,24,3,3,2,15,3,3,100,0,0,1,3,1,2044.0,2.902036667,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,22,15,4,0,28,0,19,26,21,30,0,11,56,0,24,17,23,22,17,0,40,15,27,16,30,27,1,5,50,0,18,16
111,1.085763333,54,35,173119.14,503,0.02,3257.29,9617.73,339,164,89,60,12,4,12,6,24,3,3,2,15,3,3,100,0,0,1,3,1,369.0,1.085763333,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,7,5,0,7,1,5,5,0,4,2,3,0,0,2,4,4,2,3,1,2,1,1,1,1,2,1,3,0,1,0,16
112,1.08114,58,35,160493.51,496,0.02,3243.42,8916.31,332,164,93,60,12,4,12,6,24,3,3,2,15,3,3,100,0,0,1,3,1,366.0,1.08114,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,13,5,2,7,2,5,3,3,4,2,3,3,1,0,4,1,2,2,1,3,2,5,2,2,2,2,1,1,1,0,16
113,2.476376667,117,35,412252.98,1025,0.02,7429.13,22902.94,654,371,152,60,12,4,12,6,24,3,3,2,15,3,3,100,0,0,1,3,1,1630.0,2.476376667,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,35,0,0,53,4,22,16,26,23,6,0,30,0,22,19,18,24,12,0,30,1,35,18,1,22,2,4,33,4,24,8
114,0.848,29,35,201107.59,424,0.01,2544.0,11172.64,293,131,64,60,12,4,12,6,24,3,3,2,15,3,3,100,0,0,1,3,1,153.0,0.848,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
115,2.50473,126,35,387189.5,1025,0.02,7514.19,21510.53,654,371,161,60,12,4,12,6,24,3,3,2,15,3,3,100,0,0,1,3,1,1637.0,2.50473,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14,24,0,0,53,3,15,15,14,12,0,3,48,1,19,7,13,18,4,4,33,0,25,6,8,22,11,2,32,0,26,8
116,2.717326667,126,35,457416.63,1112,0.02,8151.98,25412.04,708,404,161,60,12,4,12,6,24,3,3,2,15,3,3,100,0,0,1,3,1,1833.0,2.717326667,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,20,4,0,77,12,22,17,13,24,0,0,46,3,27,11,29,22,0,0,41,0,21,22,25,18,0,0,41,0,15,16
117,3.963606667,136,35,916510.99,1603,0.01,11890.82,50917.28,1004,599,171,60,12,4,12,6,24,3,3,2,15,3,3,100,0,0,1,3,1,2978.0,3.963606667,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,36,14,7,3,59,21,5,27,23,32,0,4,58,0,19,3,24,30,0,0,48,0,32,13,38,15,31,0,65,2,27,16
118,0.92022,38,35,177990.03,446,0.02,2760.66,9888.34,306,140,73,60,12,4,12,6,24,3,3,2,15,3,3,100,0,0,1,3,1,211.0,0.92022,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,3,1,1,0,0,1,1,1,1,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16
