;DEVICE;BOARD;FUNCTION;DATA_TYPE;ID_VAL;SV_VAL_1;SV_VAL_2
306;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;15;9;0.0
307;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;87;11;0.0
308;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;59;10;0.0
309;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;5;6;0.0
310;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;92;11;0.0
311;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;0;8;0.0
312;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;77;5;0.0
313;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;17;5;0.0
314;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;12;5;0.0
315;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;33;2;0.0
316;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;25;9;0.0
317;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;19;9;0.0
318;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;97;9;0.0
319;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;81;11;0.0
320;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;8;2;0.0
321;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;73;3;0.0
322;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;89;4;0.0
323;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;82;10;0.0
324;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;34;9;0.0
325;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;70;5;0.0
326;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;29;8;0.0
327;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;51;3;0.0
328;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;57;8;0.0
329;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;88;6;0.0
330;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;23;8;0.0
331;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;45;2;0.0
332;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;66;11;0.0
333;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;36;9;0.0
334;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;56;10;0.0
335;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;26;5;0.0
336;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;43;4;0.0
337;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;52;3;0.0
338;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;98;3;0.0
339;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;61;2;0.0
340;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;44;10;0.0
341;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;68;10;0.0
342;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;41;2;0.0
343;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;85;8;0.0
344;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;79;9;0.0
345;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;71;9;0.0
346;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;63;9;0.0
347;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;20;7;0.0
348;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;74;3;0.0
349;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;72;10;0.0
350;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;86;11;0.0
351;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;75;3;0.0
352;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;55;4;0.0
353;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;14;10;0.0
354;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;47;5;0.0
355;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;91;9;0.0
356;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;64;3;0.0
357;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;11;5;0.0
358;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;49;11;0.0
359;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;62;5;0.0
360;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;80;2;0.0
361;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;39;7;0.0
362;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;90;3;0.0
363;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;53;7;0.0
364;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;94;2;0.0
365;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;7;4;0.0
366;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;31;2;0.0
367;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;93;10;0.0
368;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;38;5;0.0
369;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;58;4;0.0
370;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;78;7;0.0
371;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;50;11;0.0
372;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;3;11;0.0
373;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;13;9;0.0
374;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;83;4;0.0
375;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;1;4;0.0
376;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;21;6;0.0
377;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;32;6;0.0
378;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;22;4;0.0
379;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;9;2;0.0
380;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;6;11;0.0
381;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;76;9;0.0
382;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;18;10;0.0
383;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;16;7;0.0
384;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;40;4;0.0
385;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;2;8;0.0
386;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;60;5;0.0
387;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;99;8;0.0
388;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;48;2;0.0
389;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;69;7;0.0
390;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;46;11;0.0
391;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;24;11;0.0
392;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;95;11;0.0
393;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;42;11;0.0
394;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;37;5;0.0
395;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;10;9;0.0
396;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;67;5;0.0
397;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;35;10;0.0
398;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;30;11;0.0
399;Bambu;5SGXEA7N2F45C1-Stratix-V;fibcall;int8_t;4;6;0.0
400;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;27;62;12.0
401;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;84;107;74.0
402;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;65;127;70.0
403;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;96;93;89.0
404;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;28;62;115.0
405;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;54;41;74.0
406;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;15;78;70.0
407;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;87;107;12.0
408;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;59;41;126.0
409;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;5;123;70.0
410;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;92;93;114.0
411;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;0;123;70.0
412;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;77;81;12.0
413;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;17;78;12.0
414;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;12;78;114.0
415;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;33;80;52.0
416;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;25;62;70.0
417;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;19;78;126.0
418;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;97;93;12.0
419;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;81;107;60.0
420;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;8;123;115.0
421;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;73;81;52.0
422;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;89;107;126.0
423;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;82;107;114.0
424;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;34;80;74.0
425;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;70;81;70.0
426;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;29;62;126.0
427;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;51;41;60.0
428;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;57;41;12.0
429;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;88;107;115.0
430;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;23;62;52.0
431;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;45;101;70.0
432;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;66;127;89.0
433;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;36;80;89.0
434;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;56;41;89.0
435;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;26;62;89.0
436;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;43;101;52.0
437;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;52;41;114.0
438;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;98;93;115.0
439;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;61;127;60.0
440;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;44;101;74.0
441;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;68;127;115.0
442;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;41;101;60.0
443;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;85;107;70.0
444;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;79;81;126.0
445;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;71;81;60.0
446;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;63;127;52.0
447;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;20;62;70.0
448;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;74;81;74.0
449;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;72;81;114.0
450;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;86;107;89.0
451;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;75;81;70.0
452;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;55;41;70.0
453;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;14;78;74.0
454;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;47;101;12.0
455;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;91;93;60.0
456;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;64;127;74.0
457;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;11;78;60.0
458;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;49;101;126.0
459;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;62;127;114.0
460;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;80;107;70.0
461;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;39;80;126.0
462;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;90;93;70.0
463;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;53;41;52.0
464;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;94;93;74.0
465;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;7;123;12.0
466;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;31;80;60.0
467;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;93;93;52.0
468;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;38;80;115.0
469;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;58;41;115.0
470;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;78;81;115.0
471;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;50;41;70.0
472;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;3;123;52.0
473;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;13;78;52.0
474;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;83;107;52.0
475;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;1;123;60.0
476;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;21;62;60.0
477;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;32;80;114.0
478;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;22;62;114.0
479;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;9;123;126.0
480;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;6;123;89.0
481;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;76;81;89.0
482;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;18;78;115.0
483;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;16;78;89.0
484;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;40;101;70.0
485;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;2;123;114.0
486;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;60;127;70.0
487;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;99;93;126.0
488;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;48;101;115.0
489;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;69;127;126.0
490;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;46;101;89.0
491;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;24;62;74.0
492;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;95;93;70.0
493;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;42;101;114.0
494;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;37;80;12.0
495;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;10;78;70.0
496;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;67;127;12.0
497;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;35;80;70.0
498;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;30;80;70.0
499;Bambu;5SGXEA7N2F45C1-Stratix-V;gcd;int8_t;4;123;74.0
500;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;27;10;0.0
501;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;84;4;0.0
502;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;65;-4;0.0
503;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;96;3;0.0
504;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;28;-34;0.0
505;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;54;14;0.0
506;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;15;116;0.0
507;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;87;-107;0.0
508;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;59;37;0.0
509;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;5;7;0.0
510;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;92;-110;0.0
511;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;0;-9;0.0
512;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;77;-4;0.0
513;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;17;97;0.0
514;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;12;56;0.0
515;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;33;12;0.0
516;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;25;-47;0.0
517;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;19;45;0.0
518;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;97;-60;0.0
519;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;81;5;0.0
520;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;8;-14;0.0
521;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;73;54;0.0
522;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;89;-113;0.0
523;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;82;-81;0.0
524;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;34;-124;0.0
525;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;70;-104;0.0
526;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;29;-35;0.0
527;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;51;34;0.0
528;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;57;75;0.0
529;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;88;-4;0.0
530;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;23;82;0.0
531;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;45;-69;0.0
532;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;66;117;0.0
533;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;36;-21;0.0
534;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;56;-37;0.0
535;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;26;97;0.0
536;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;43;-16;0.0
537;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;52;44;0.0
538;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;98;48;0.0
539;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;61;59;0.0
540;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;44;115;0.0
541;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;68;-101;0.0
542;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;41;34;0.0
543;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;85;-66;0.0
544;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;79;-95;0.0
545;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;71;56;0.0
546;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;63;-75;0.0
547;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;20;4;0.0
548;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;74;-74;0.0
549;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;72;36;0.0
550;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;86;80;0.0
551;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;75;-48;0.0
552;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;55;-21;0.0
553;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;14;26;0.0
554;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;47;-15;0.0
555;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;91;21;0.0
556;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;64;119;0.0
557;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;11;-44;0.0
558;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;49;33;0.0
559;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;62;-49;0.0
560;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;80;-21;0.0
561;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;39;49;0.0
562;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;90;114;0.0
563;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;53;-10;0.0
564;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;94;-111;0.0
565;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;7;-45;0.0
566;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;31;95;0.0
567;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;93;-83;0.0
568;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;38;107;0.0
569;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;58;-38;0.0
570;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;78;113;0.0
571;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;50;-114;0.0
572;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;3;17;0.0
573;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;13;-49;0.0
574;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;83;113;0.0
575;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;1;28;0.0
576;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;21;-12;0.0
577;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;32;86;0.0
578;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;22;-33;0.0
579;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;9;-63;0.0
580;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;6;-106;0.0
581;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;76;19;0.0
582;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;18;68;0.0
583;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;16;1;0.0
584;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;40;-32;0.0
585;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;2;-28;0.0
586;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;60;-126;0.0
587;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;99;98;0.0
588;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;48;-78;0.0
589;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;69;-45;0.0
590;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;46;18;0.0
591;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;24;92;0.0
592;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;95;-37;0.0
593;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;42;-123;0.0
594;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;37;107;0.0
595;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;10;-43;0.0
596;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;67;28;0.0
597;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;35;60;0.0
598;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;30;59;0.0
599;Bambu;5SGXEA7N2F45C1-Stratix-V;park_miller;int8_t;4;112;0.0
600;Bambu;5SGXEA7N2F45C1-Stratix-V;prime;int8_t;27;-69;0.0
601;Bambu;5SGXEA7N2F45C1-Stratix-V;prime;int8_t;84;-105;0.0
602;Bambu;5SGXEA7N2F45C1-Stratix-V;prime;int8_t;65;103;0.0
603;Bambu;5SGXEA7N2F45C1-Stratix-V;prime;int8_t;96;28;0.0
604;Bambu;5SGXEA7N2F45C1-Stratix-V;prime;int8_t;28;-26;0.0
605;Bambu;5SGXEA7N2F45C1-Stratix-V;prime;int8_t;54;103;0.0
606;Bambu;5SGXEA7N2F45C1-Stratix-V;prime;int8_t;15;44;0.0
607;Bambu;5SGXEA7N2F45C1-Stratix-V;prime;int8_t;87;-76;0.0
608;Bambu;5SGXEA7N2F45C1-Stratix-V;prime;int8_t;59;-74;0.0
609;Bambu;5SGXEA7N2F45C1-Stratix-V;prime;int8_t;5;-117;0.0
