;DEVICE;BOARD;FUNCTION;DATA_TYPE;ID_VAL;V_VAL_1;V_VAL_2;V_VAL_3;V_VAL_4;V_VAL_5;V_VAL_6;V_VAL_7;V_VAL_8;V_VAL_9;V_VAL_10;V_VAL_11;V_VAL_12;V_VAL_13;V_VAL_14;V_VAL_15;V_VAL_16;V_VAL_17;V_VAL_18;V_VAL_19;V_VAL_20;V_VAL_21;V_VAL_22;V_VAL_23;V_VAL_24;V_VAL_25;V_VAL_26;V_VAL_27;V_VAL_28
134;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;56;-114;-102;81;-14;-35;70;126;43;-79;95;-116;-85;-98;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;26;68;-87;-58;-94;-108;-16;-90;-78;114;29;93;65;-79;39;-91;-19;54;-126;-98;-118;21;0;0;0;0;0;0;0
136;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;43;-72;11;-95;-73;-39;-121;74;-75;-98;0;-38;-119;40;120;7;100;0;0;0;0;0;0;0;0;0;0;0;0
137;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;52;-29;61;26;110;7;88;-108;-103;-37;-107;-39;-59;-95;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;98;85;-73;-91;-69;40;-67;83;120;-34;-108;43;53;-43;-80;99;-52;-95;63;-121;18;-61;-109;0;0;0;0;0;0
139;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;61;-7;-73;47;-16;63;15;-23;7;-34;-16;-86;71;-90;-105;106;39;-94;-58;-122;72;0;0;0;0;0;0;0;0
140;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;44;43;86;64;9;99;10;-111;-81;100;-12;-38;118;-32;91;-117;4;0;0;0;0;0;0;0;0;0;0;0;0
141;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;68;-106;83;7;65;68;-41;77;-101;-98;15;32;-2;37;-106;64;-5;-76;-30;-102;-56;0;0;0;0;0;0;0;0
142;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;41;102;99;58;81;-107;109;117;-28;66;70;126;2;-115;30;49;-39;0;0;0;0;0;0;0;0;0;0;0;0
143;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;85;2;-104;-98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
144;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;79;16;79;-117;23;83;-112;-54;-17;-61;83;-94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
145;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;71;121;-65;36;123;-66;65;2;-35;48;22;-14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
146;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;63;67;-38;100;-113;51;-46;-42;-29;64;-9;-35;68;-110;92;118;-100;-79;45;-95;-51;0;0;0;0;0;0;0;0
147;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;20;-41;-86;-82;-127;-57;11;-7;-113;40;-84;-23;48;80;0;-127;-40;15;124;11;-119;-10;0;0;0;0;0;0;0
148;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;74;104;28;80;-100;-4;-3;-76;90;-108;-24;-15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
149;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;72;-124;-9;69;60;-15;57;30;-38;115;42;-10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
150;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;86;62;9;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
151;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;75;-56;-69;-48;-19;-13;-107;-127;-71;126;33;-67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
152;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;55;-117;76;46;0;20;34;-119;112;68;-65;107;-75;61;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
153;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;14;-117;-45;-94;12;-100;-12;-80;16;-1;-19;-75;5;41;119;23;-44;-70;0;0;0;0;0;0;0;0;0;0;0
154;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;47;-6;-36;-62;-122;-91;-57;57;-70;10;-36;48;58;20;48;-14;64;0;0;0;0;0;0;0;0;0;0;0;0
155;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;91;-42;31;-62;-70;-86;-29;54;92;-14;-9;44;-65;88;-60;-11;-85;-95;-125;-102;-34;-19;48;0;0;0;0;0;0
156;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;64;-47;28;-15;94;-23;-58;38;14;110;93;35;11;-55;-8;-24;109;-99;92;78;-3;0;0;0;0;0;0;0;0
157;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;11;-93;-123;-117;23;48;72;-32;89;15;121;95;42;-28;-96;-53;-60;116;0;0;0;0;0;0;0;0;0;0;0
158;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;49;10;4;57;115;-5;-12;-10;47;-126;-126;116;-52;24;-52;-46;76;0;0;0;0;0;0;0;0;0;0;0;0
159;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;62;-120;-2;16;-76;-22;78;-127;-70;120;68;-73;60;21;124;122;55;-82;-100;65;-95;0;0;0;0;0;0;0;0
160;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;80;-19;-59;107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
161;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;39;-94;48;112;-47;-122;14;-125;-58;-15;29;3;87;-41;-93;118;-107;91;26;-54;-123;-83;14;0;0;0;0;0;0
162;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;90;1;-5;-92;-114;-53;-18;44;79;64;-42;-112;-54;6;-114;-48;109;52;-113;41;8;-79;-18;0;0;0;0;0;0
163;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;53;-49;44;35;-22;102;16;-33;58;-49;-35;3;-2;-47;-66;0;0;0;0;0;0;0;0;0;0;0;0;0;0
164;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;94;55;-98;21;-93;-74;107;117;-86;-77;-99;-29;53;-26;-69;-24;61;117;-102;121;-39;-57;-90;0;0;0;0;0;0
165;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;7;57;79;16;-6;41;86;-12;-33;17;-125;-92;72;-115;-57;36;-26;58;-5;80;78;-83;-91;28;47;-120;0;0;0
166;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;31;-17;39;-80;-108;-91;9;-63;7;-80;-97;-48;-27;-43;-55;-68;-19;85;82;25;-2;52;30;0;0;0;0;0;0
167;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;93;-117;86;14;69;-48;105;110;34;116;-93;104;37;75;96;76;-5;34;-81;-75;-55;61;-75;0;0;0;0;0;0
168;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;38;15;37;-60;-25;-105;36;49;96;98;-117;-28;126;103;-125;114;53;-115;65;-5;-102;-19;-28;0;0;0;0;0;0
169;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;58;-46;-29;111;-108;13;35;-100;-91;-12;6;59;-24;-33;-126;0;0;0;0;0;0;0;0;0;0;0;0;0;0
170;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;78;79;102;55;-24;-97;17;-25;28;-101;-64;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
171;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;50;-19;-124;-116;-26;-116;-104;97;52;-32;112;28;-59;77;-79;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;3;102;78;-6;35;-87;-89;-25;-60;16;1;-40;-7;-11;99;-92;-106;124;-59;79;17;-80;-91;88;35;-22;0;0;0
173;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;13;22;53;-83;-58;-84;120;53;125;16;124;47;-55;-18;41;-50;-95;-98;0;0;0;0;0;0;0;0;0;0;0
174;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;83;19;-104;-56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
175;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;1;-2;117;83;-37;77;82;4;-106;-96;80;-17;-59;-17;111;91;-91;-3;-99;-106;-29;-77;-94;-107;1;100;0;0;0
176;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;21;25;83;-12;21;10;-32;21;79;24;-116;-16;-8;102;98;-98;12;99;-63;-74;-56;-85;0;0;0;0;0;0;0
177;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;32;-126;-93;75;-23;-107;-79;12;63;59;7;124;87;62;87;-110;-81;87;-115;109;64;0;-113;0;0;0;0;0;0
178;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;22;96;53;111;-39;78;-41;-102;22;4;-6;-117;-126;-89;4;114;13;-78;-94;48;80;112;0;0;0;0;0;0;0
179;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;9;-4;-80;-100;-70;93;-8;104;-26;-90;16;107;-50;-48;46;95;-22;-10;75;-62;-71;2;78;120;15;62;0;0;0
180;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;6;-126;27;-80;-97;-43;-16;9;4;7;-22;39;-22;44;-13;-115;112;6;11;-126;-58;26;74;-102;36;-107;0;0;0
181;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;76;-49;32;-104;-70;22;-32;-122;-92;-69;-58;-86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
182;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;18;66;-99;32;38;-92;84;-28;15;-33;-32;-42;-106;-3;117;-80;-37;0;0;0;0;0;0;0;0;0;0;0;0
183;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;16;-99;-95;-91;104;64;-60;-87;-42;59;96;-94;-108;-88;35;44;34;4;0;0;0;0;0;0;0;0;0;0;0
184;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;40;-49;-61;-120;-116;35;44;73;85;-116;12;99;-77;37;-6;-52;-24;0;0;0;0;0;0;0;0;0;0;0;0
185;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;2;23;-48;-68;106;8;43;-93;110;-70;-11;26;40;-13;61;-21;121;-103;-59;59;-7;27;45;28;-70;-16;0;0;0
186;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;60;-81;58;58;-67;-40;49;-68;-126;-21;118;19;-79;92;-32;-17;-10;-84;-30;-54;88;0;0;0;0;0;0;0;0
187;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;99;-113;109;94;19;109;-74;1;-98;-39;19;9;42;17;-45;-113;36;18;-53;-90;-40;-127;120;0;0;0;0;0;0
188;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;48;82;43;-127;-95;-5;-37;43;-66;-51;70;24;22;23;-48;120;-24;0;0;0;0;0;0;0;0;0;0;0;0
189;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;69;30;50;49;72;53;-77;5;-74;-41;1;65;46;58;-31;-84;103;-71;-59;61;67;0;0;0;0;0;0;0;0
190;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;46;47;-82;-77;-92;-46;-63;110;-48;72;127;84;64;-18;18;118;-74;0;0;0;0;0;0;0;0;0;0;0;0
191;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;24;-51;88;-121;73;127;97;-105;-6;16;94;-68;10;-65;-112;108;72;-18;28;22;-37;-37;0;0;0;0;0;0;0
192;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;95;7;-40;22;-87;123;68;-83;43;-8;54;59;104;36;-45;49;-85;-103;102;-73;66;12;-31;0;0;0;0;0;0
193;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;42;28;38;119;48;19;8;127;-30;124;-100;72;43;32;-42;-61;-19;0;0;0;0;0;0;0;0;0;0;0;0
194;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;37;-112;10;120;-58;-16;-98;-21;-2;119;-32;-46;94;-60;79;-94;50;-124;-41;-31;93;-85;71;0;0;0;0;0;0
195;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;10;-24;-116;-107;-93;79;111;-14;-33;50;-20;96;88;-126;-31;-106;28;122;0;0;0;0;0;0;0;0;0;0;0
196;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;67;-44;-92;-58;-125;-126;0;15;33;52;-55;-72;-101;-19;-18;-35;86;-123;-43;-5;59;0;0;0;0;0;0;0;0
197;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;35;-79;-72;-32;38;99;-101;-76;-64;87;70;-24;17;-60;119;30;38;50;53;77;-18;42;-24;0;0;0;0;0;0
198;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;30;-41;114;34;126;66;-84;-85;-86;-63;-69;-17;75;27;-39;97;37;-119;-49;89;-94;111;-10;0;0;0;0;0;0
199;Bambu;5SGXEA7N2F45C1-Stratix-V;binarysearch;int8_t;4;-125;-50;58;-53;22;89;-42;-25;-117;-3;110;-127;120;-33;-115;-121;84;25;83;-100;-111;-66;-27;9;-40;0;0;0
200;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;27;-65;117;96;123;-36;57;42;68;-8;-4;81;-14;35;82;-10;-35;45;-48;66;36;62;92;0;0;0;0;0;0
201;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;84;41;-28;-15;29;-65;97;-39;30;-72;-119;29;77;-61;-113;-120;0;0;0;0;0;0;0;0;0;0;0;0;0
202;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;65;43;-94;104;90;41;16;-82;-116;34;121;-35;-34;45;32;75;-92;-48;7;-84;41;16;79;29;0;0;0;0;0
203;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;96;-99;114;10;-127;-104;108;-75;-109;123;2;-73;-37;-15;-22;-113;-77;18;69;62;0;0;0;0;0;0;0;0;0
204;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;28;-79;-71;-62;-56;-1;87;122;-63;109;95;-24;-66;52;122;0;0;0;0;0;0;0;0;0;0;0;0;0;0
205;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;54;-42;-18;87;73;11;-16;22;65;48;-4;39;-27;58;49;118;-57;-20;-100;56;119;5;-125;-96;-43;107;0;0;0
206;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;15;39;-23;-54;39;1;-108;-38;0;79;51;116;82;72;115;-36;110;-58;-47;-86;-59;-43;-76;36;0;0;0;0;0
207;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;87;109;-41;13;-125;-36;12;-85;31;-73;47;-57;117;-69;4;39;36;-13;-103;50;125;53;121;-18;-110;70;108;0;0
208;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;59;88;-25;67;38;-69;28;61;-82;59;116;-95;102;-18;16;4;-53;-124;19;45;-73;40;-55;-59;-108;76;8;114;0
209;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;5;68;-20;-64;2;-32;-16;65;-51;53;-92;-46;81;10;-23;5;-42;87;-81;91;-80;0;0;0;0;0;0;0;0
210;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;92;-60;90;77;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;0;-50;-84;-120;-126;-21;-85;21;-111;-61;-63;91;-34;100;-69;85;54;32;-110;117;-30;-8;70;-116;119;27;-32;74;0
212;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;77;-126;120;-45;-100;99;-76;127;-105;33;-31;-64;89;55;45;72;120;81;-40;-124;107;-120;35;121;119;-125;67;0;0
213;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;17;-92;48;125;-50;96;18;-83;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
214;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;12;-1;45;-65;-48;23;-108;-74;56;42;114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
215;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;33;122;12;61;89;32;32;13;-108;82;-18;-17;21;-109;-78;78;0;0;0;0;0;0;0;0;0;0;0;0;0
216;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;25;47;-1;-84;-32;95;-112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
217;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;19;-48;-70;87;2;106;-96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
218;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;97;53;91;-69;-17;99;55;26;-58;-25;-46;5;-14;-51;-69;16;50;-3;113;-10;-116;46;115;-31;-79;-47;-12;20;0
219;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;81;-100;-125;118;58;-106;77;-41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
220;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;8;121;15;-95;84;-16;-94;95;-81;-89;75;100;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;73;85;-15;-18;4;-101;59;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
222;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;89;-117;-117;-86;-51;79;-101;5;60;54;97;116;-3;-69;-108;0;0;0;0;0;0;0;0;0;0;0;0;0;0
223;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;82;120;-98;-100;-39;89;-68;-20;-94;-2;57;-80;8;57;39;-78;26;29;-57;0;0;0;0;0;0;0;0;0;0
224;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;34;-63;-2;-77;-57;-59;59;-65;106;14;6;-121;63;-105;-89;-70;96;-66;-66;-125;-5;-78;0;0;0;0;0;0;0
225;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;70;-11;46;-82;120;36;-54;75;-86;52;73;-23;-17;115;-109;-44;91;55;89;-64;109;-32;67;-24;-63;48;-114;3;-12
226;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;29;77;-47;57;-5;7;58;-97;-41;16;24;125;58;90;-32;-49;0;0;0;0;0;0;0;0;0;0;0;0;0
227;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;51;38;61;-102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
228;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;57;-23;-127;-105;-12;0;-49;74;69;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
229;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;88;95;-110;-111;1;-7;-77;-5;-69;92;73;-57;97;74;34;-15;56;-92;24;-22;-64;-120;-92;30;-8;0;0;0;0
230;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;23;82;30;-66;-77;48;115;-116;60;-86;78;-112;-65;-40;-50;81;0;0;0;0;0;0;0;0;0;0;0;0;0
231;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;45;-111;69;93;75;87;-36;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
232;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;66;-10;18;-81;49;52;-79;-40;40;35;-62;52;-83;-122;-127;-60;-1;-8;73;-51;-50;81;-56;-15;-40;-67;0;0;0
233;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;36;-54;-67;34;-40;-127;21;-107;-15;-93;-58;65;108;-25;48;116;124;-101;125;52;-21;-74;19;0;0;0;0;0;0
234;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;56;-23;-64;-35;61;-107;-109;84;-86;-62;127;-53;-11;-93;-58;-79;-103;-116;-28;-53;70;0;0;0;0;0;0;0;0
235;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;26;-8;29;117;-97;41;53;-90;12;-102;-48;59;2;33;-68;0;0;0;0;0;0;0;0;0;0;0;0;0;0
236;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;43;41;-76;49;112;-95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
237;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;52;-28;114;10;95;-103;-30;-12;76;-68;54;100;-46;0;107;-120;59;-15;-89;-97;18;17;95;44;-51;0;0;0;0
238;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;98;80;-117;83;-108;31;-93;71;36;-24;-41;113;55;-103;31;79;86;0;0;0;0;0;0;0;0;0;0;0;0
239;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;61;52;25;57;108;101;-98;-12;-46;71;-38;41;-100;-44;-91;91;49;93;123;122;-103;11;-23;-70;-27;0;0;0;0
240;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;44;103;-15;113;-116;98;-75;-86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
241;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;68;-80;-71;85;-51;23;-13;-126;63;-91;-24;-37;71;59;-37;39;58;19;-69;-63;4;0;0;0;0;0;0;0;0
242;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;41;26;71;-14;124;112;57;-103;-14;34;126;64;60;-32;86;-57;24;-20;7;-12;7;114;9;-49;78;77;-48;-112;0
243;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;85;110;-82;48;-79;-71;-96;34;-53;-122;-27;-2;-67;127;125;-69;-91;-98;70;-68;77;-13;-118;-18;-33;14;-29;-5;0
244;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;79;-94;-68;-29;-100;-36;30;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
245;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;71;10;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
246;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;63;-30;-33;90;-72;59;98;-57;-10;126;-119;-95;-118;94;-59;38;-52;105;-53;-88;-73;-41;-48;26;59;-15;79;83;0
247;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;20;87;-91;40;106;-60;-18;122;53;49;-125;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
248;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;74;-79;-39;-40;-67;80;111;-6;-113;116;-121;44;-82;-8;-77;59;126;-99;14;-88;-63;-117;1;-2;-38;100;63;67;17
249;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;72;71;-92;-123;101;94;-73;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
250;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;86;-57;28;-97;-25;-61;48;-84;5;-94;2;4;-7;75;-47;18;106;-117;115;-104;-93;-109;-51;101;-87;-121;80;0;0
251;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;75;-34;-126;85;-8;-42;88;60;-60;22;100;63;75;-84;115;94;-62;-66;-29;-61;-56;-10;0;0;0;0;0;0;0
252;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;55;87;105;117;60;99;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
253;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;14;61;-65;43;-90;-95;38;9;-46;-40;-40;120;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
254;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;47;54;-50;-79;10;97;108;16;-105;-48;-103;52;12;67;-108;30;113;99;-59;-30;30;84;101;-80;0;0;0;0;0
255;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;91;-90;-107;51;-74;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
256;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;64;14;-104;-100;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
257;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;11;125;-11;-57;-126;66;-57;62;42;65;-54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
258;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;49;-52;-113;88;23;-22;66;-48;29;30;47;68;54;47;102;72;-125;13;-14;-13;0;0;0;0;0;0;0;0;0
259;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;62;-19;78;-59;-80;-111;-110;4;127;119;-40;119;7;-51;101;21;-57;-77;81;13;0;0;0;0;0;0;0;0;0
260;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;80;100;106;77;-94;38;58;-62;15;58;-60;34;79;-95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
261;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;39;-79;1;-116;-74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
262;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;90;-61;32;-123;-100;59;-6;12;118;-53;-16;-77;120;-9;-86;-10;76;85;91;-89;-112;0;0;0;0;0;0;0;0
