;DEVICE;BOARD;FUNCTION;DATA_TYPE;ID_VAL;SS_VAL_1
321;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;73;7
322;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;89;14
323;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;82;18
324;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;34;21
325;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;70;28
326;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;29;15
327;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;51;3
328;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;57;9
329;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;88;24
330;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;23;15
331;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;45;7
332;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;66;25
333;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;36;22
334;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;56;20
335;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;26;14
336;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;43;5
337;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;52;24
338;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;98;16
339;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;61;24
340;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;44;7
341;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;68;20
342;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;41;27
343;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;85;27
344;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;79;7
345;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;71;2
346;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;63;27
347;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;20;11
348;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;74;28
349;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;72;7
350;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;86;26
351;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;75;21
352;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;55;6
353;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;14;12
354;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;47;23
355;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;91;5
356;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;64;4
357;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;11;10
358;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;49;19
359;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;62;19
360;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;80;13
361;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;39;4
362;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;90;20
363;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;53;27
364;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;94;16
365;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;7;24
366;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;31;9
367;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;93;22
368;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;38;19
369;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;58;3
370;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;78;10
371;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;50;12
372;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;3;15
373;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;13;23
374;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;83;14
375;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;1;4
376;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;21;27
377;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;32;11
378;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;22;19
379;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;9;20
380;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;6;14
381;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;76;3
382;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;18;14
383;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;16;13
384;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;40;28
385;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;2;26
386;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;60;25
387;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;99;28
388;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;48;22
389;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;69;18
390;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;46;21
391;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;24;23
392;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;95;4
393;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;42;10
394;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;37;19
395;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;10;19
396;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;67;28
397;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;35;9
398;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;30;7
399;Bambu;5SGXEA7N2F45C1-Stratix-V;bubblesort;int8_t;4;5
400;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;27;27
401;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;84;12
402;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;65;23
403;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;96;12
404;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;28;24
405;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;54;6
406;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;15;18
407;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;87;19
408;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;59;25
409;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;5;27
410;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;92;5
411;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;0;28
412;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;77;27
413;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;17;12
414;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;12;4
415;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;33;12
416;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;25;5
417;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;19;9
418;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;97;27
419;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;81;15
420;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;8;11
421;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;73;24
422;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;89;20
423;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;82;25
424;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;34;4
425;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;70;18
426;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;29;9
427;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;51;25
428;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;57;28
429;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;88;19
430;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;23;11
431;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;45;26
432;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;66;24
433;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;36;19
434;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;56;22
435;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;26;24
436;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;43;18
437;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;52;26
438;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;98;2
439;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;61;3
440;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;44;25
441;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;68;3
442;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;41;19
443;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;85;25
444;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;79;24
445;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;71;8
446;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;63;20
447;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;20;11
448;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;74;13
449;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;72;17
450;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;86;10
451;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;75;7
452;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;55;22
453;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;14;18
454;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;47;27
455;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;91;26
456;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;64;28
457;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;11;6
458;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;49;2
459;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;62;13
460;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;80;5
461;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;39;19
462;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;90;2
463;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;53;6
464;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;94;4
465;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;7;10
466;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;31;4
467;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;93;21
468;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;38;5
469;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;58;12
470;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;78;5
471;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;50;22
472;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;3;3
473;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;13;24
474;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;83;8
475;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;1;24
476;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;21;16
477;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;32;20
478;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;22;18
479;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;9;25
480;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;6;23
481;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;76;2
482;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;18;24
483;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;16;9
484;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;40;2
485;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;2;2
486;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;60;4
487;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;99;9
488;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;48;3
489;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;69;26
490;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;46;21
491;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;24;11
492;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;95;8
493;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;42;23
494;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;37;25
495;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;10;9
496;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;67;27
497;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;35;21
498;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;30;6
499;Bambu;5SGXEA7N2F45C1-Stratix-V;dijkstra;int8_t;4;6
500;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;27;6
501;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;84;6
502;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;65;8
503;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;96;3
504;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;28;6
505;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;54;6
506;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;15;8
507;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;87;8
508;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;59;6
509;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;5;6
510;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;92;8
511;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;0;6
512;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;77;6
513;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;17;8
514;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;12;8
515;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;33;6
516;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;25;6
517;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;19;8
518;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;97;3
519;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;81;6
520;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;8;6
521;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;73;3
522;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;89;8
523;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;82;6
524;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;34;6
525;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;70;3
526;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;29;6
527;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;51;6
528;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;57;6
529;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;88;8
530;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;23;3
531;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;45;3
532;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;66;8
533;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;36;8
534;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;56;6
535;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;26;6
536;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;43;8
537;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;52;6
538;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;98;3
539;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;61;8
540;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;44;8
541;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;68;8
542;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;41;8
543;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;85;8
544;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;79;6
545;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;71;3
546;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;63;8
547;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;20;3
548;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;74;3
549;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;72;3
550;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;86;8
551;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;75;6
552;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;55;6
553;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;14;8
554;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;47;3
555;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;91;8
556;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;64;8
557;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;11;8
558;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;49;3
559;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;62;8
560;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;80;6
561;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;39;8
562;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;90;8
563;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;53;6
564;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;94;8
565;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;7;6
566;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;31;6
567;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;93;8
568;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;38;8
569;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;58;6
570;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;78;6
571;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;50;6
572;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;3;6
573;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;13;8
574;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;83;6
575;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;1;6
576;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;21;3
577;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;32;6
578;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;22;3
579;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;9;6
580;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;6;6
581;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;76;6
582;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;18;8
583;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;16;8
584;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;40;8
585;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;2;6
586;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;60;8
587;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;99;3
588;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;48;3
589;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;69;8
590;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;46;3
591;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;24;3
592;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;95;3
593;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;42;8
594;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;37;8
595;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;10;8
596;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;67;8
597;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;35;8
598;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;30;6
599;Bambu;5SGXEA7N2F45C1-Stratix-V;fft;int8_t;4;6
600;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;27;22
601;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;84;14
602;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;65;20
603;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;96;28
604;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;28;21
605;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;54;23
606;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;15;16
607;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;87;15
608;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;59;7
609;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;5;24
610;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;92;16
611;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;0;20
612;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;77;14
613;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;17;11
614;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;12;3
615;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;33;19
616;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;25;6
617;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;19;5
618;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;97;19
619;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;81;25
620;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;8;21
621;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;73;20
622;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;89;28
623;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;82;22
624;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;34;23
625;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;70;7
626;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;29;25
627;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;51;22
628;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;57;6
629;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;88;16
630;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;23;24
631;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;45;17
632;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;66;9
633;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;36;13
634;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;56;28
635;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;26;14
636;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;43;20
637;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;52;13
638;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;98;15
639;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;61;10
640;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;44;25
641;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;68;24
642;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;41;4
643;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;85;25
644;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;79;28
645;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;71;15
646;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;63;5
647;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;20;8
648;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;74;27
649;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;72;4
650;Bambu;5SGXEA7N2F45C1-Stratix-V;floydwarshall;int8_t;86;24
