,FUNCTION,BugsDelivered,DifficultyLevel,DistinctOperands,DistinctOperators,Effort,ProgramLength,ProgramLevel,ProgramVolume,TimeToImplement,TotalOperators,Total_Operands,VocabularySize,Sloc,DecisionPoint,GlobalVariables,If,Loop,Goto,ExitPoint,Function.1,FunctionCall,PointerDereferencing,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation,SCALAR_INPUT,RANGE_SCALAR_VALUES,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,RANGE_ARRAY_INPUT,cInstr,Bugs_Delivered,SS_VAL_1,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_11,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,BRAM
54,insertionsort,1.328393333,34.78,112,53,138609.55,541,0.03,3985.18,7700.53,394,147,165,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,660.0,1.328393333,27,0,0,-115,59,-35,-41,-110,-110,8,-8,-62,22,-78,65,-38,-121,-16,-109,-71,-121,-120,-40,-19,-64,-76,81,-89,93,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
55,insertionsort,1.241643333,34.83,105,53,129733.93,510,0.03,3724.93,7207.44,372,138,158,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,264.0,1.241643333,18,0,0,-121,-83,20,-48,-54,61,-117,-107,57,-75,100,10,90,30,77,-111,4,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
56,insertionsort,1.236773333,34.83,105,53,129225.17,508,0.03,3710.32,7179.18,370,138,158,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,303.0,1.236773333,18,0,0,49,-65,-97,82,8,39,-101,87,29,40,-69,-108,-80,94,123,115,68,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
57,insertionsort,1.17986,35.15,98,53,124427.07,489,0.03,3539.58,6912.61,359,130,151,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,123.0,1.17986,10,0,0,52,47,-41,-100,16,102,58,23,-20,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
58,insertionsort,1.209563333,35.51,100,53,128854.92,500,0.03,3628.69,7158.61,366,134,153,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,246.0,1.209563333,14,0,0,3,59,-19,73,96,-69,70,-28,115,-3,19,67,-88,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
59,insertionsort,1.31366,34.78,112,53,137072.29,535,0.03,3940.98,7615.13,388,147,165,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,570.0,1.31366,27,0,0,-114,-23,97,-11,75,-33,-16,-36,96,-121,-100,117,-111,-69,-14,119,-69,26,2,-18,18,102,88,125,-62,108,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
60,insertionsort,1.255376667,35.0,106,53,131814.72,515,0.03,3766.13,7323.04,375,140,159,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,450.0,1.255376667,20,0,0,29,-51,53,123,103,-27,-34,66,86,-108,-59,6,-12,45,-44,24,-26,0,-92,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
61,insertionsort,1.207836667,34.81,102,53,126147.88,498,0.03,3623.51,7008.22,364,134,155,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,246.0,1.207836667,14,0,0,18,107,111,21,34,27,112,-29,122,-114,-38,86,-36,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
62,insertionsort,1.1241,35.92,90,53,121140.49,471,0.03,3372.3,6730.03,349,122,143,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,18.0,1.1241,2,0,0,61,-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
63,insertionsort,1.280466667,35.09,108,53,134786.92,524,0.03,3841.4,7488.16,381,143,161,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,408.0,1.280466667,23,0,0,-94,-91,102,23,-117,-47,-71,90,-82,-95,31,-23,-50,-23,34,17,118,-101,8,-28,125,73,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
64,insertionsort,1.150373333,35.9,93,53,123906.19,480,0.03,3451.12,6883.68,354,126,146,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,66.0,1.150373333,6,0,0,90,101,-101,16,-18,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
65,insertionsort,1.254673333,35.42,104,53,133315.23,516,0.03,3764.02,7406.4,377,139,157,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,369.0,1.254673333,19,0,0,-38,-100,-52,40,23,-99,-115,99,-68,104,-96,-104,113,-83,111,125,-46,-104,-110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
66,insertionsort,1.130456667,35.82,91,53,121474.56,473,0.03,3391.37,6748.59,350,123,144,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,21.0,1.130456667,3,0,0,-111,37,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
67,insertionsort,1.225496667,34.65,104,53,127404.48,504,0.03,3676.49,7078.03,368,136,157,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,258.0,1.225496667,16,0,0,124,-61,30,-121,100,-125,38,-89,29,-126,75,-10,109,105,36,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
68,insertionsort,1.136033333,36.51,90,53,124433.47,476,0.03,3408.1,6912.97,352,124,143,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,36.0,1.136033333,4,0,0,1,-3,-124,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
69,insertionsort,1.22239,35.33,102,53,129573.22,504,0.03,3667.17,7198.51,368,136,155,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,210.0,1.22239,16,0,0,15,-115,28,40,-106,-120,21,-51,-83,74,61,-16,47,54,123,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
70,insertionsort,1.309376667,34.4,114,53,135141.48,532,0.03,3928.13,7507.86,384,148,167,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,873.0,1.309376667,28,0,0,47,14,-43,113,112,-18,111,69,13,-34,91,113,-31,-45,27,49,123,103,80,-23,66,38,13,-74,-64,67,-110,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
71,insertionsort,1.128066667,35.82,91,53,121217.75,472,0.03,3384.2,6734.32,349,123,144,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,27.0,1.128066667,3,0,0,72,99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
72,insertionsort,1.286026667,34.45,110,53,132910.93,525,0.03,3858.08,7383.94,382,143,163,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,597.0,1.286026667,23,0,0,-43,112,55,-74,69,-14,98,123,-40,-64,84,33,-16,106,45,-41,-93,-55,-11,-63,-9,73,-111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
73,insertionsort,1.206286667,34.9,101,53,126283.87,498,0.03,3618.86,7015.77,365,133,154,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,228.0,1.206286667,13,0,0,53,123,39,-56,-11,45,-60,66,-15,-94,98,47,-103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
74,insertionsort,1.180706667,35.52,97,53,125800.08,490,0.03,3542.12,6988.89,360,130,150,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,168.0,1.180706667,10,0,0,107,80,11,110,50,-1,-124,75,-22,-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
75,insertionsort,1.20871,35.16,101,53,127488.86,499,0.03,3626.13,7082.71,365,134,154,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,210.0,1.20871,14,0,0,3,-70,-56,81,52,62,67,-42,30,-12,13,122,13,-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
76,insertionsort,1.126486667,35.92,90,53,121397.69,472,0.03,3379.46,6744.32,350,122,143,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,18.0,1.126486667,2,0,0,-47,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
77,insertionsort,1.31366,34.78,112,53,137072.29,535,0.03,3940.98,7615.13,388,147,165,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,780.0,1.31366,27,0,0,-2,33,-109,35,60,38,-120,-82,113,69,94,79,-70,67,-35,-63,-50,-70,-97,103,51,60,-105,-124,-66,-81,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
78,insertionsort,1.3103,34.47,113,53,135511.55,533,0.03,3930.9,7528.42,386,147,166,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,657.0,1.3103,27,0,0,33,-64,111,-99,2,74,47,-124,-91,-17,-11,126,84,-78,123,-118,-26,98,96,116,-84,5,-92,110,-71,111,-46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
79,insertionsort,1.226376667,34.73,103,53,127787.19,505,0.03,3679.13,7099.29,370,135,156,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,219.0,1.226376667,15,0,0,-75,-107,-46,55,-68,-117,80,33,74,105,-65,-27,110,-89,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
80,insertionsort,1.305623333,35.17,110,53,137767.07,533,0.03,3916.87,7653.73,387,146,163,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,621.0,1.305623333,26,0,0,-19,-62,-1,125,11,-66,-10,-27,-24,-112,64,-1,0,116,31,-57,30,-96,-2,17,-86,33,-30,108,43,-113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
81,insertionsort,1.22082,35.16,101,53,128766.31,504,0.03,3662.46,7153.68,370,134,154,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,198.0,1.22082,14,0,0,-25,-64,-91,-38,30,-13,-92,104,-120,-8,-88,38,-42,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
82,insertionsort,1.23051,35.68,101,53,131725.4,508,0.03,3691.53,7318.08,372,136,154,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,264.0,1.23051,16,0,0,-64,69,-30,5,-88,-57,15,-84,-4,-15,46,-40,92,-57,-87,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
83,insertionsort,1.15277,35.9,93,53,124164.33,481,0.03,3458.31,6898.02,355,126,146,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,51.0,1.15277,6,0,0,-114,-106,8,116,-114,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
84,insertionsort,1.290926667,34.93,110,53,135283.24,527,0.03,3872.78,7515.74,382,145,163,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,522.0,1.290926667,25,0,0,52,-51,-56,-87,118,-60,80,-65,60,18,68,-8,-8,0,-126,115,85,50,72,75,-30,-13,71,-2,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
85,insertionsort,1.22152,34.99,103,53,128223.93,503,0.03,3664.56,7123.55,367,136,156,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,243.0,1.22152,16,0,0,8,53,31,114,36,-36,-118,-100,27,-89,-81,88,47,122,74,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
86,insertionsort,1.260253333,35.5,106,53,134217.0,517,0.03,3780.76,7456.5,375,142,159,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,501.0,1.260253333,22,0,0,56,106,52,31,-111,16,-34,4,43,56,-23,75,-15,-60,87,34,-104,-111,95,10,29,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
87,insertionsort,1.28692,35.01,109,53,135162.06,526,0.03,3860.76,7509.0,382,144,162,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,621.0,1.28692,24,0,0,39,-101,49,-118,120,97,87,59,116,78,70,-105,-121,-45,-49,85,-68,-69,118,111,-7,-44,-101,-114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
88,insertionsort,1.15832,35.43,95,53,123104.91,482,0.03,3474.96,6839.16,355,127,148,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,72.0,1.15832,7,0,0,5,-103,50,93,6,78,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
89,insertionsort,1.25877,36.37,102,53,137353.97,519,0.03,3776.31,7630.78,379,140,155,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,309.0,1.25877,20,0,0,-64,-70,25,-28,65,-30,-48,-36,-36,-48,-20,-37,13,-11,10,-25,96,39,96,-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
90,insertionsort,1.159146667,35.8,94,53,124503.51,483,0.03,3477.44,6916.86,356,127,147,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,84.0,1.159146667,7,0,0,48,-103,78,84,-123,1,-110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
91,insertionsort,1.307193333,34.62,111,53,135753.63,533,0.03,3921.58,7541.87,388,145,164,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,633.0,1.307193333,25,0,0,-13,12,-111,-114,69,15,12,-124,-49,96,-60,-28,-51,-9,7,-96,-14,59,-70,-113,-62,74,-91,-16,-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
92,insertionsort,1.240196667,36.21,101,53,134715.0,512,0.03,3720.59,7484.17,374,138,154,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,306.0,1.240196667,18,0,0,47,-108,86,-18,-7,-1,-116,-51,-84,-79,49,-44,21,103,79,-103,70,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
93,insertionsort,1.269133333,34.92,107,53,132956.63,520,0.03,3807.4,7386.48,379,141,160,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,408.0,1.269133333,21,0,0,-38,18,-43,-34,15,-4,-83,-52,-67,84,-120,110,-37,-50,108,-124,-85,0,71,97,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
94,insertionsort,1.274016667,35.17,107,53,134414.59,522,0.03,3822.05,7467.48,380,142,160,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,522.0,1.274016667,22,0,0,-20,37,-29,74,-47,11,52,-8,-93,123,-37,-86,40,91,119,-121,120,-52,-122,-93,-113,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
95,insertionsort,1.271573333,34.92,107,53,133212.32,521,0.03,3814.72,7400.68,380,141,160,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,366.0,1.271573333,21,0,0,26,-115,-109,-118,-54,51,-109,76,-40,-38,90,-39,-82,121,-67,60,-9,-89,-89,57,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
96,insertionsort,1.29493,35.09,111,53,136335.04,528,0.03,3884.79,7574.17,381,147,164,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,582.0,1.29493,27,0,0,-84,5,107,32,77,-122,93,0,-26,-125,20,73,-42,38,28,5,-81,79,90,10,106,-64,-118,106,116,107,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
97,insertionsort,1.135236667,35.82,91,53,121988.2,475,0.03,3405.71,6777.12,352,123,144,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,21.0,1.135236667,3,0,0,-105,-102,-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
98,insertionsort,1.26513,35.0,106,53,132838.52,519,0.03,3795.39,7379.92,379,140,159,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,438.0,1.26513,20,0,0,-71,-106,100,-96,89,-41,68,16,-11,86,25,16,-22,-82,-81,-49,-69,-22,-10,-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
99,insertionsort,1.214233333,34.73,103,53,126521.97,500,0.03,3642.7,7029.0,365,135,156,22,3,6,3,2,0,2,2,1,5,2,2,100,0,0,1,3,1,228.0,1.214233333,15,0,0,46,-72,101,77,-68,45,115,42,-70,64,83,107,43,-3,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
100,park_miller,0.297383333,25.3,15,23,22571.34,170,0.04,892.15,1253.96,137,33,38,10,1,1,1,0,0,2,2,1,0,2,2,100,1,1,0,0,1,12.0,0.297383333,0,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
101,park_miller,0.297383333,25.3,15,23,22571.34,170,0.04,892.15,1253.96,137,33,38,10,1,1,1,0,0,2,2,1,0,2,2,100,1,1,0,0,1,12.0,0.297383333,0,-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
102,park_miller,0.297383333,25.3,15,23,22571.34,170,0.04,892.15,1253.96,137,33,38,10,1,1,1,0,0,2,2,1,0,2,2,100,1,1,0,0,1,11.0,0.297383333,0,-106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
103,park_miller,0.297383333,25.3,15,23,22571.34,170,0.04,892.15,1253.96,137,33,38,10,1,1,1,0,0,2,2,1,0,2,2,100,1,1,0,0,1,12.0,0.297383333,0,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
104,park_miller,0.295633333,25.3,15,23,22438.56,169,0.04,886.9,1246.59,136,33,38,10,1,1,1,0,0,2,2,1,0,2,2,100,1,1,0,0,1,12.0,0.295633333,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
105,park_miller,0.297383333,25.3,15,23,22571.34,170,0.04,892.15,1253.96,137,33,38,10,1,1,1,0,0,2,2,1,0,2,2,100,1,1,0,0,1,12.0,0.297383333,0,-114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
106,park_miller,0.297383333,25.3,15,23,22571.34,170,0.04,892.15,1253.96,137,33,38,10,1,1,1,0,0,2,2,1,0,2,2,100,1,1,0,0,1,11.0,0.297383333,0,-48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
107,park_miller,0.295633333,25.3,15,23,22438.56,169,0.04,886.9,1246.59,136,33,38,10,1,1,1,0,0,2,2,1,0,2,2,100,1,1,0,0,1,12.0,0.295633333,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
108,park_miller,0.295633333,25.3,15,23,22438.56,169,0.04,886.9,1246.59,136,33,38,10,1,1,1,0,0,2,2,1,0,2,2,100,1,1,0,0,1,12.0,0.295633333,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
109,park_miller,0.297383333,25.3,15,23,22571.34,170,0.04,892.15,1253.96,137,33,38,10,1,1,1,0,0,2,2,1,0,2,2,100,1,1,0,0,1,12.0,0.297383333,0,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
110,park_miller,0.297383333,25.3,15,23,22571.34,170,0.04,892.15,1253.96,137,33,38,10,1,1,1,0,0,2,2,1,0,2,2,100,1,1,0,0,1,11.0,0.297383333,0,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
