,FUNCTION,BugsDelivered,DistinctOperands,DistinctOperators,Effort,ProgramLength,ProgramLevel,ProgramVolume,TimeToImplement,TotalOperators,Total_Operands,VocabularySize,Sloc,DecisionPoint,GlobalVariables,If,ExitPoint,Function.1,FunctionCall,PointerDereferencing,CyclomaticComplexity,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation,SCALAR_INPUT,RANGE_SCALAR_VALUES,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,RANGE_ARRAY_INPUT,cInstr,Bugs_Delivered,SS_VAL_1,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_11,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,BRAM
55,insertionsort,1.18951,98,53,125444.88,493,0.03,3568.53,6969.16,363,130,151,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,120.0,1.18951,10,0,0,-99,-32,-45,60,-33,75,-82,-26,86,-103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
56,insertionsort,1.29277,105,53,141927.59,531,0.03,3878.31,7884.87,386,145,158,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,513.0,1.29277,25,0,0,-74,-27,-94,94,-80,76,-121,-126,-52,72,-12,-27,87,38,-71,-91,-27,121,-46,-38,21,0,91,-46,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
57,insertionsort,1.154346667,94,53,123011.69,481,0.03,3463.04,6833.98,355,126,147,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,60.0,1.154346667,6,0,0,-113,34,-124,16,-103,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
58,insertionsort,1.135236667,91,53,121988.2,475,0.03,3405.71,6777.12,352,123,144,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,21.0,1.135236667,3,0,0,-115,-78,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
59,insertionsort,1.159146667,94,53,124503.51,483,0.03,3477.44,6916.86,356,127,147,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,78.0,1.159146667,7,0,0,0,34,-95,104,-124,66,-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
60,insertionsort,1.147976667,93,53,122666.72,479,0.03,3443.93,6814.82,354,125,146,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,57.0,1.147976667,5,0,0,56,48,-96,-44,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
61,insertionsort,1.294016667,112,53,133185.57,527,0.03,3882.05,7399.2,382,145,165,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,507.0,1.294016667,25,0,0,-20,55,-64,-99,-80,-8,-11,-91,106,-123,56,34,93,101,110,107,-39,108,72,122,53,-70,34,14,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
62,insertionsort,1.140016667,91,53,123497.78,477,0.03,3420.05,6860.99,353,124,144,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,42.0,1.140016667,4,0,0,-106,47,-115,-125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
63,insertionsort,1.274016667,107,53,134414.59,522,0.03,3822.05,7467.48,380,142,160,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,378.0,1.274016667,22,0,0,23,-124,-83,44,-107,-112,46,-67,-92,-106,-24,109,95,-24,92,120,-59,-43,4,48,110,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
64,insertionsort,1.299833333,111,53,136851.46,530,0.03,3899.5,7602.86,383,147,164,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,675.0,1.299833333,27,0,0,2,-95,-34,27,73,46,71,116,-55,21,-121,0,-75,33,76,-101,20,-108,91,99,38,125,71,13,-59,-51,-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
65,insertionsort,1.165526667,95,53,123871.12,485,0.03,3496.58,6881.73,358,127,148,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,72.0,1.165526667,7,0,0,-88,-25,-3,62,-94,-93,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
66,insertionsort,1.207146667,100,53,128597.21,499,0.03,3621.44,7144.29,365,134,153,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,189.0,1.207146667,14,0,0,-10,18,-53,102,33,-41,-96,44,-93,84,39,18,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
67,insertionsort,1.184686667,98,53,124935.97,491,0.03,3554.06,6940.89,361,130,151,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,120.0,1.184686667,10,0,0,49,-115,-117,61,-28,35,94,104,-7,-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
68,insertionsort,1.140016667,91,53,123497.78,477,0.03,3420.05,6860.99,353,124,144,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,30.0,1.140016667,4,0,0,-66,-55,119,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
69,insertionsort,1.297573333,108,53,138497.82,531,0.03,3892.72,7694.32,386,145,161,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,618.0,1.297573333,25,0,0,-73,-104,-20,54,18,-25,17,9,-93,8,-55,103,-121,-9,-53,58,50,75,48,-74,-121,-25,-89,-4,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
70,insertionsort,1.32076,115,53,135131.05,536,0.03,3962.28,7507.28,388,148,168,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,684.0,1.32076,28,0,0,41,70,-29,-50,-3,23,-22,-5,-97,42,79,33,-110,82,-121,-112,-84,-125,-34,109,-57,-70,36,81,71,40,114,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
71,insertionsort,1.234516667,102,53,131820.87,509,0.03,3703.55,7323.38,372,137,155,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,327.0,1.234516667,17,0,0,66,-77,-102,122,21,-71,-47,-122,103,16,7,-92,-47,2,-36,7,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
72,insertionsort,1.248066667,106,53,129174.76,512,0.03,3744.2,7176.38,374,138,159,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,363.0,1.248066667,18,0,0,-40,95,-63,32,-48,-7,-122,99,75,13,96,-27,-124,17,-31,-121,94,-107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
73,insertionsort,1.269793333,109,53,131511.06,519,0.03,3809.38,7306.17,377,142,162,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,516.0,1.269793333,22,0,0,-88,47,118,-10,15,79,110,57,-24,61,56,-121,-49,92,-81,-124,39,101,28,125,-17,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
74,insertionsort,1.244076667,105,53,130930.25,511,0.03,3732.23,7273.9,372,139,158,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,330.0,1.244076667,19,0,0,-96,85,-53,12,27,-103,97,-49,90,86,-89,-23,21,-6,124,13,1,6,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
75,insertionsort,1.128066667,91,53,121217.75,472,0.03,3384.2,6734.32,349,123,144,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,27.0,1.128066667,3,0,0,91,16,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
76,insertionsort,1.17107,97,53,123813.34,486,0.03,3513.21,6878.52,357,129,150,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,108.0,1.17107,9,0,0,-80,68,94,34,73,-31,86,2,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
77,insertionsort,1.220066667,99,53,133246.19,505,0.03,3660.2,7402.57,369,136,152,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,186.0,1.220066667,16,0,0,-52,-108,-110,-125,73,-105,-4,37,53,-52,53,64,16,111,96,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
78,insertionsort,1.14558,93,53,122410.63,478,0.03,3436.74,6800.59,353,125,146,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,51.0,1.14558,5,0,0,57,-102,47,100,-103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
79,insertionsort,1.121713333,90,53,120883.29,470,0.03,3365.14,6715.74,348,122,143,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,18.0,1.121713333,2,0,0,44,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
80,insertionsort,1.165526667,95,53,124846.48,485,0.03,3496.58,6935.92,357,128,148,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,102.0,1.165526667,8,0,0,110,71,-75,42,69,-110,-17,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
81,insertionsort,1.203863333,101,53,126030.29,497,0.03,3611.59,7001.68,364,133,154,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,198.0,1.203863333,13,0,0,111,47,-93,-110,124,-14,40,44,17,-56,87,-16,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
82,insertionsort,1.160723333,95,53,123360.31,483,0.03,3482.17,6853.35,356,127,148,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,75.0,1.160723333,7,0,0,25,-107,86,-96,-54,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
83,insertionsort,1.23609,103,53,129753.44,509,0.03,3708.27,7208.52,373,136,156,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,294.0,1.23609,16,0,0,-91,-54,86,68,-64,125,-36,-115,-24,10,-18,93,-102,-120,-36,-51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
84,insertionsort,1.174316667,96,53,125450.2,488,0.03,3522.95,6969.46,359,129,149,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,126.0,1.174316667,9,0,0,-31,81,-1,119,115,64,22,-27,-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
85,insertionsort,1.207146667,100,53,126677.85,499,0.03,3621.44,7037.66,367,132,153,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,198.0,1.207146667,12,0,0,-26,96,-33,-7,-90,80,-85,61,-48,-17,-47,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
86,insertionsort,1.126486667,90,53,121397.69,472,0.03,3379.46,6744.32,350,122,143,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,15.0,1.126486667,2,0,0,-103,-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
87,insertionsort,1.179946667,95,53,127378.41,491,0.03,3539.84,7076.58,362,129,148,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,111.0,1.179946667,9,0,0,104,-54,-126,-4,-126,-86,-76,-117,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
88,insertionsort,1.1671,96,53,123712.48,485,0.03,3501.3,6872.92,357,128,149,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,87.0,1.1671,8,0,0,-3,58,-71,115,-45,54,64,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
89,insertionsort,1.298926667,112,53,133691.02,529,0.03,3896.78,7427.28,384,145,165,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,540.0,1.298926667,25,0,0,25,-92,-65,-64,46,11,-74,-15,-38,47,-93,-102,36,-10,81,12,-69,-49,35,72,23,8,116,-56,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
90,insertionsort,1.246513333,105,53,130242.69,512,0.03,3739.54,7235.7,374,138,158,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,288.0,1.246513333,18,0,0,54,-49,84,-111,-109,-34,-43,1,-88,65,-77,-101,-15,107,-69,25,125,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
91,insertionsort,1.17514,95,53,126859.55,489,0.03,3525.42,7047.75,360,129,148,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,96.0,1.17514,9,0,0,-108,48,-18,-103,110,-104,0,-9,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
92,insertionsort,1.24717,107,53,128802.19,511,0.03,3741.51,7155.68,372,139,160,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,387.0,1.24717,19,0,0,89,-111,86,84,95,-62,8,-76,-99,119,88,-25,17,97,31,-91,37,41,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
93,insertionsort,1.175886667,97,53,124322.86,488,0.03,3527.66,6906.83,359,129,150,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,108.0,1.175886667,9,0,0,7,-116,21,47,-117,2,-12,-42,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
94,insertionsort,1.183116667,97,53,125087.14,491,0.03,3549.35,6949.29,362,129,150,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,111.0,1.183116667,9,0,0,-38,-54,-3,13,-46,-107,-27,-124,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
95,insertionsort,1.226376667,103,53,128733.76,505,0.03,3679.13,7151.88,369,136,156,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,240.0,1.226376667,16,0,0,118,-109,-89,115,-101,98,-18,-54,-73,98,36,31,-20,93,46,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
96,insertionsort,1.163126667,95,53,123615.72,484,0.03,3489.38,6867.54,357,127,148,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,69.0,1.163126667,7,0,0,-9,26,-72,-101,-41,91,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
97,insertionsort,1.298276667,110,53,135115.05,530,0.03,3894.83,7506.39,386,144,163,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,516.0,1.298276667,24,0,0,-104,-106,-88,-30,-73,84,-25,109,55,-115,-65,61,2,-99,-119,120,-59,-125,-1,-60,45,-91,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
98,insertionsort,1.18866,99,53,125043.44,492,0.03,3565.98,6946.86,361,131,152,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,156.0,1.18866,11,0,0,-81,75,45,77,-24,-103,108,55,7,-121,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
99,insertionsort,1.207986667,99,53,129016.77,500,0.03,3623.96,7167.6,367,133,152,22,3,6,3,2,2,1,5,5,2,2,100,0,0,1,3,1,243.0,1.207986667,13,0,0,96,19,50,-14,-99,-6,50,-29,83,-10,-14,-35,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
100,park_miller,0.295633333,15,23,22438.56,169,0.04,886.9,1246.59,136,33,38,10,1,1,1,2,2,1,0,3,2,2,100,1,1,0,0,1,11.0,0.295633333,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
101,park_miller,0.297383333,15,23,22571.34,170,0.04,892.15,1253.96,137,33,38,10,1,1,1,2,2,1,0,3,2,2,100,1,1,0,0,1,11.0,0.297383333,0,-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
102,park_miller,0.295633333,15,23,22438.56,169,0.04,886.9,1246.59,136,33,38,10,1,1,1,2,2,1,0,3,2,2,100,1,1,0,0,1,11.0,0.295633333,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
103,park_miller,0.297383333,15,23,22571.34,170,0.04,892.15,1253.96,137,33,38,10,1,1,1,2,2,1,0,3,2,2,100,1,1,0,0,1,11.0,0.297383333,0,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
104,park_miller,0.297383333,15,23,22571.34,170,0.04,892.15,1253.96,137,33,38,10,1,1,1,2,2,1,0,3,2,2,100,1,1,0,0,1,11.0,0.297383333,0,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
105,park_miller,0.297383333,15,23,22571.34,170,0.04,892.15,1253.96,137,33,38,10,1,1,1,2,2,1,0,3,2,2,100,1,1,0,0,1,12.0,0.297383333,0,-114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
106,park_miller,0.295633333,15,23,22438.56,169,0.04,886.9,1246.59,136,33,38,10,1,1,1,2,2,1,0,3,2,2,100,1,1,0,0,1,12.0,0.295633333,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
107,park_miller,0.297383333,15,23,22571.34,170,0.04,892.15,1253.96,137,33,38,10,1,1,1,2,2,1,0,3,2,2,100,1,1,0,0,1,11.0,0.297383333,0,-109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
108,park_miller,0.297383333,15,23,22571.34,170,0.04,892.15,1253.96,137,33,38,10,1,1,1,2,2,1,0,3,2,2,100,1,1,0,0,1,11.0,0.297383333,0,-117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
109,park_miller,0.295633333,15,23,22438.56,169,0.04,886.9,1246.59,136,33,38,10,1,1,1,2,2,1,0,3,2,2,100,1,1,0,0,1,11.0,0.295633333,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
110,park_miller,0.295633333,15,23,22438.56,169,0.04,886.9,1246.59,136,33,38,10,1,1,1,2,2,1,0,3,2,2,100,1,1,0,0,1,11.0,0.295633333,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
111,park_miller,0.295633333,15,23,22438.56,169,0.04,886.9,1246.59,136,33,38,10,1,1,1,2,2,1,0,3,2,2,100,1,1,0,0,1,12.0,0.295633333,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
112,park_miller,0.295633333,15,23,22438.56,169,0.04,886.9,1246.59,136,33,38,10,1,1,1,2,2,1,0,3,2,2,100,1,1,0,0,1,11.0,0.295633333,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
113,park_miller,0.295633333,15,23,22438.56,169,0.04,886.9,1246.59,136,33,38,10,1,1,1,2,2,1,0,3,2,2,100,1,1,0,0,1,12.0,0.295633333,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
