,FUNCTION,BugsDelivered,DistinctOperands,Effort,ProgramLength,ProgramLevel,TimeToImplement,TotalOperators,GlobalVariables,CoverageEstimation,SCALAR_INPUT,RANGE_SCALAR_VALUES,RANGE_ARRAY_INPUT,cInstr,Bugs_Delivered,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_2,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_10,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_18,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,Max_Freq
72,insertionsort,1.248066667,106,129174.76,512,0.03,7176.38,374,6,100,0,0,1,363.0,1.248066667,0,0,-40,95,-63,32,-48,-7,-122,99,75,13,96,-27,-124,17,-31,-121,94,-107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
73,insertionsort,1.269793333,109,131511.06,519,0.03,7306.17,377,6,100,0,0,1,516.0,1.269793333,0,0,-88,47,118,-10,15,79,110,57,-24,61,56,-121,-49,92,-81,-124,39,101,28,125,-17,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
74,insertionsort,1.244076667,105,130930.25,511,0.03,7273.9,372,6,100,0,0,1,330.0,1.244076667,0,0,-96,85,-53,12,27,-103,97,-49,90,86,-89,-23,21,-6,124,13,1,6,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
75,insertionsort,1.128066667,91,121217.75,472,0.03,6734.32,349,6,100,0,0,1,27.0,1.128066667,0,0,91,16,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
76,insertionsort,1.17107,97,123813.34,486,0.03,6878.52,357,6,100,0,0,1,108.0,1.17107,0,0,-80,68,94,34,73,-31,86,2,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
77,insertionsort,1.220066667,99,133246.19,505,0.03,7402.57,369,6,100,0,0,1,186.0,1.220066667,0,0,-52,-108,-110,-125,73,-105,-4,37,53,-52,53,64,16,111,96,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
78,insertionsort,1.14558,93,122410.63,478,0.03,6800.59,353,6,100,0,0,1,51.0,1.14558,0,0,57,-102,47,100,-103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
79,insertionsort,1.121713333,90,120883.29,470,0.03,6715.74,348,6,100,0,0,1,18.0,1.121713333,0,0,44,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
80,insertionsort,1.165526667,95,124846.48,485,0.03,6935.92,357,6,100,0,0,1,102.0,1.165526667,0,0,110,71,-75,42,69,-110,-17,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
81,insertionsort,1.203863333,101,126030.29,497,0.03,7001.68,364,6,100,0,0,1,198.0,1.203863333,0,0,111,47,-93,-110,124,-14,40,44,17,-56,87,-16,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
82,insertionsort,1.160723333,95,123360.31,483,0.03,6853.35,356,6,100,0,0,1,75.0,1.160723333,0,0,25,-107,86,-96,-54,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
83,insertionsort,1.23609,103,129753.44,509,0.03,7208.52,373,6,100,0,0,1,294.0,1.23609,0,0,-91,-54,86,68,-64,125,-36,-115,-24,10,-18,93,-102,-120,-36,-51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
84,insertionsort,1.174316667,96,125450.2,488,0.03,6969.46,359,6,100,0,0,1,126.0,1.174316667,0,0,-31,81,-1,119,115,64,22,-27,-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
85,insertionsort,1.207146667,100,126677.85,499,0.03,7037.66,367,6,100,0,0,1,198.0,1.207146667,0,0,-26,96,-33,-7,-90,80,-85,61,-48,-17,-47,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
86,insertionsort,1.126486667,90,121397.69,472,0.03,6744.32,350,6,100,0,0,1,15.0,1.126486667,0,0,-103,-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
87,insertionsort,1.179946667,95,127378.41,491,0.03,7076.58,362,6,100,0,0,1,111.0,1.179946667,0,0,104,-54,-126,-4,-126,-86,-76,-117,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
88,insertionsort,1.1671,96,123712.48,485,0.03,6872.92,357,6,100,0,0,1,87.0,1.1671,0,0,-3,58,-71,115,-45,54,64,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
89,insertionsort,1.298926667,112,133691.02,529,0.03,7427.28,384,6,100,0,0,1,540.0,1.298926667,0,0,25,-92,-65,-64,46,11,-74,-15,-38,47,-93,-102,36,-10,81,12,-69,-49,35,72,23,8,116,-56,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
90,insertionsort,1.246513333,105,130242.69,512,0.03,7235.7,374,6,100,0,0,1,288.0,1.246513333,0,0,54,-49,84,-111,-109,-34,-43,1,-88,65,-77,-101,-15,107,-69,25,125,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
91,insertionsort,1.17514,95,126859.55,489,0.03,7047.75,360,6,100,0,0,1,96.0,1.17514,0,0,-108,48,-18,-103,110,-104,0,-9,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
92,insertionsort,1.24717,107,128802.19,511,0.03,7155.68,372,6,100,0,0,1,387.0,1.24717,0,0,89,-111,86,84,95,-62,8,-76,-99,119,88,-25,17,97,31,-91,37,41,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
93,insertionsort,1.175886667,97,124322.86,488,0.03,6906.83,359,6,100,0,0,1,108.0,1.175886667,0,0,7,-116,21,47,-117,2,-12,-42,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
94,insertionsort,1.183116667,97,125087.14,491,0.03,6949.29,362,6,100,0,0,1,111.0,1.183116667,0,0,-38,-54,-3,13,-46,-107,-27,-124,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
95,insertionsort,1.226376667,103,128733.76,505,0.03,7151.88,369,6,100,0,0,1,240.0,1.226376667,0,0,118,-109,-89,115,-101,98,-18,-54,-73,98,36,31,-20,93,46,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
96,insertionsort,1.163126667,95,123615.72,484,0.03,6867.54,357,6,100,0,0,1,69.0,1.163126667,0,0,-9,26,-72,-101,-41,91,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
97,insertionsort,1.298276667,110,135115.05,530,0.03,7506.39,386,6,100,0,0,1,516.0,1.298276667,0,0,-104,-106,-88,-30,-73,84,-25,109,55,-115,-65,61,2,-99,-119,120,-59,-125,-1,-60,45,-91,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
98,insertionsort,1.18866,99,125043.44,492,0.03,6946.86,361,6,100,0,0,1,156.0,1.18866,0,0,-81,75,45,77,-24,-103,108,55,7,-121,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
99,insertionsort,1.207986667,99,129016.77,500,0.03,7167.6,367,6,100,0,0,1,243.0,1.207986667,0,0,96,19,50,-14,-99,-6,50,-29,83,-10,-14,-35,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
100,park_miller,0.295633333,15,22438.56,169,0.04,1246.59,136,1,100,1,1,1,11.0,0.295633333,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
101,park_miller,0.297383333,15,22571.34,170,0.04,1253.96,137,1,100,1,1,1,11.0,0.297383333,-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
102,park_miller,0.295633333,15,22438.56,169,0.04,1246.59,136,1,100,1,1,1,11.0,0.295633333,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
103,park_miller,0.297383333,15,22571.34,170,0.04,1253.96,137,1,100,1,1,1,11.0,0.297383333,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
104,park_miller,0.297383333,15,22571.34,170,0.04,1253.96,137,1,100,1,1,1,11.0,0.297383333,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
105,park_miller,0.297383333,15,22571.34,170,0.04,1253.96,137,1,100,1,1,1,12.0,0.297383333,-114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
106,park_miller,0.295633333,15,22438.56,169,0.04,1246.59,136,1,100,1,1,1,12.0,0.295633333,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
107,park_miller,0.297383333,15,22571.34,170,0.04,1253.96,137,1,100,1,1,1,11.0,0.297383333,-109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
108,park_miller,0.297383333,15,22571.34,170,0.04,1253.96,137,1,100,1,1,1,11.0,0.297383333,-117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
109,park_miller,0.295633333,15,22438.56,169,0.04,1246.59,136,1,100,1,1,1,11.0,0.295633333,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
110,park_miller,0.295633333,15,22438.56,169,0.04,1246.59,136,1,100,1,1,1,11.0,0.295633333,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
111,park_miller,0.295633333,15,22438.56,169,0.04,1246.59,136,1,100,1,1,1,12.0,0.295633333,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
112,park_miller,0.295633333,15,22438.56,169,0.04,1246.59,136,1,100,1,1,1,11.0,0.295633333,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
113,park_miller,0.295633333,15,22438.56,169,0.04,1246.59,136,1,100,1,1,1,12.0,0.295633333,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
114,park_miller,0.295633333,15,22438.56,169,0.04,1246.59,136,1,100,1,1,1,11.0,0.295633333,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
115,park_miller,0.297383333,15,22571.34,170,0.04,1253.96,137,1,100,1,1,1,11.0,0.297383333,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
116,park_miller,0.295633333,15,22438.56,169,0.04,1246.59,136,1,100,1,1,1,12.0,0.295633333,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
117,park_miller,0.295633333,15,22438.56,169,0.04,1246.59,136,1,100,1,1,1,11.0,0.295633333,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
118,park_miller,0.295633333,15,22438.56,169,0.04,1246.59,136,1,100,1,1,1,12.0,0.295633333,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
119,park_miller,0.297383333,15,22571.34,170,0.04,1253.96,137,1,100,1,1,1,12.0,0.297383333,-113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
120,park_miller,0.297383333,15,22571.34,170,0.04,1253.96,137,1,100,1,1,1,12.0,0.297383333,-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
121,park_miller,0.297383333,15,22571.34,170,0.04,1253.96,137,1,100,1,1,1,12.0,0.297383333,-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
122,park_miller,0.297383333,15,22571.34,170,0.04,1253.96,137,1,100,1,1,1,11.0,0.297383333,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
123,park_miller,0.295633333,15,22438.56,169,0.04,1246.59,136,1,100,1,1,1,11.0,0.295633333,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
124,park_miller,0.295633333,15,22438.56,169,0.04,1246.59,136,1,100,1,1,1,12.0,0.295633333,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
125,park_miller,0.295633333,15,22438.56,169,0.04,1246.59,136,1,100,1,1,1,11.0,0.295633333,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
126,park_miller,0.295633333,15,22438.56,169,0.04,1246.59,136,1,100,1,1,1,12.0,0.295633333,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
127,park_miller,0.295633333,15,22438.56,169,0.04,1246.59,136,1,100,1,1,1,11.0,0.295633333,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
128,park_miller,0.295633333,15,22438.56,169,0.04,1246.59,136,1,100,1,1,1,12.0,0.295633333,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
129,park_miller,0.297383333,15,22571.34,170,0.04,1253.96,137,1,100,1,1,1,11.0,0.297383333,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
130,park_miller,0.297383333,15,22571.34,170,0.04,1253.96,137,1,100,1,1,1,11.0,0.297383333,-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
131,park_miller,0.295633333,15,22438.56,169,0.04,1246.59,136,1,100,1,1,1,11.0,0.295633333,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
132,park_miller,0.295633333,15,22438.56,169,0.04,1246.59,136,1,100,1,1,1,12.0,0.295633333,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
133,park_miller,0.295633333,15,22438.56,169,0.04,1246.59,136,1,100,1,1,1,12.0,0.295633333,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
134,park_miller,0.297383333,15,22571.34,170,0.04,1253.96,137,1,100,1,1,1,12.0,0.297383333,-113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
135,park_miller,0.297383333,15,22571.34,170,0.04,1253.96,137,1,100,1,1,1,12.0,0.297383333,-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
136,park_miller,0.297383333,15,22571.34,170,0.04,1253.96,137,1,100,1,1,1,11.0,0.297383333,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
137,park_miller,0.297383333,15,22571.34,170,0.04,1253.96,137,1,100,1,1,1,12.0,0.297383333,-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
138,park_miller,0.297383333,15,22571.34,170,0.04,1253.96,137,1,100,1,1,1,11.0,0.297383333,-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
139,park_miller,0.295633333,15,22438.56,169,0.04,1246.59,136,1,100,1,1,1,12.0,0.295633333,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
140,park_miller,0.295633333,15,22438.56,169,0.04,1246.59,136,1,100,1,1,1,11.0,0.295633333,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
141,park_miller,0.295633333,15,22438.56,169,0.04,1246.59,136,1,100,1,1,1,11.0,0.295633333,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
142,park_miller,0.295633333,15,22438.56,169,0.04,1246.59,136,1,100,1,1,1,12.0,0.295633333,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
143,park_miller,0.297383333,15,22571.34,170,0.04,1253.96,137,1,100,1,1,1,12.0,0.297383333,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
144,park_miller,0.295633333,15,22438.56,169,0.04,1246.59,136,1,100,1,1,1,11.0,0.295633333,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
145,park_miller,0.295633333,15,22438.56,169,0.04,1246.59,136,1,100,1,1,1,12.0,0.295633333,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
146,park_miller,0.295633333,15,22438.56,169,0.04,1246.59,136,1,100,1,1,1,12.0,0.295633333,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
147,park_miller,0.297383333,15,22571.34,170,0.04,1253.96,137,1,100,1,1,1,12.0,0.297383333,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
148,park_miller,0.297383333,15,22571.34,170,0.04,1253.96,137,1,100,1,1,1,12.0,0.297383333,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.697046
