,FUNCTION,ProgramLevel,CoverageEstimation,RANGE_SCALAR_VALUES,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,SV_VAL_1,SV_VAL_2,V_VAL_3,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_12,M_VAL_13,M_VAL_15,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,clockCycles
104,bellmanford,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,20,19,2,0,69,0,11,22,26,1,12,0,39,9,31,0,0,63,0,17,16,9,20,0,39,0,3,9105
105,bellmanford,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,23,27,0,63,0,25,26,24,19,0,0,5,28,22,0,0,62,6,7,33,25,10,1,52,0,21,8479
106,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,21,10,0,31,9,15,13,23,0,0,6,11,18,25,5,0,19,15,21,10,4,11,10,12,1,9,2321
107,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,27,15,0,44,0,15,20,14,15,1,0,2,24,9,9,0,19,5,15,17,6,14,0,16,0,8,2008
108,bellmanford,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,29,16,4,56,0,40,25,22,41,0,2,16,20,9,26,0,65,0,48,28,32,17,0,44,0,42,7862
109,bellmanford,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,32,39,8,3,76,0,54,19,25,15,0,0,17,38,19,21,0,89,0,35,27,40,27,9,69,0,25,7866
110,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,34,7,0,38,20,21,17,18,0,0,0,14,10,10,10,6,25,2,18,14,12,10,0,20,5,11,2011
111,bellmanford,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,31,5,31,9,50,0,22,24,14,13,9,10,16,19,9,21,0,52,0,17,13,33,20,0,78,0,43,5636
112,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,9,5,3,2,2,2,2,0,4,2,0,5,3,7,5,1,1,2,3,1,1,2,1,0,0,0,606
113,bellmanford,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,9,17,0,59,0,24,8,29,22,0,2,18,44,32,0,0,49,0,20,15,33,16,0,44,9,15,8469
114,bellmanford,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216
115,bellmanford,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,53,14,21,1,75,2,30,22,21,3,0,0,14,47,21,24,0,70,0,33,24,23,28,0,49,0,30,6167
116,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22,19,0,0,43,5,23,20,14,5,0,0,6,12,15,5,0,16,1,14,8,4,24,3,20,3,14,2014
117,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,17,1,0,20,7,17,9,5,2,4,1,13,8,15,16,0,1,1,8,7,4,9,3,1,0,3,1203
118,bellmanford,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,40,35,15,0,57,0,24,0,48,0,0,0,39,16,11,7,1,34,0,29,22,21,14,10,41,0,16,4677
119,bellmanford,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,27,38,26,0,58,25,30,19,32,16,0,7,11,24,37,18,9,42,12,19,7,34,22,11,64,3,26,5641
120,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,9,2,1,19,1,6,10,3,0,3,0,10,5,5,8,0,8,2,5,6,2,5,1,1,2,2,1202
121,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,5,0,3,0,5,7,1,2,1,0,6,1,3,3,3,1,0,2,1,1,2,0,1,1,0,605
122,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,26,8,0,35,1,16,13,7,4,2,0,5,10,15,10,0,16,14,14,8,8,8,0,2,2,8,1715
123,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,16,1,0,5,1,7,5,4,2,1,0,4,8,7,7,0,2,1,0,3,2,2,1,0,1,0,779
124,bellmanford,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
125,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,18,27,15,0,49,0,17,22,13,6,3,0,17,23,16,12,0,31,11,17,16,8,14,2,16,0,16,2317
126,bellmanford,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
127,bellmanford,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,9,24,4,63,5,20,17,48,4,4,4,0,32,19,23,0,68,18,23,27,21,25,0,48,0,42,5159
128,bellmanford,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,31,23,0,57,0,14,40,21,21,0,0,16,14,33,25,0,66,0,5,58,33,30,5,62,0,14,6703
129,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,4,1,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,321
130,bellmanford,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,16,37,28,0,75,0,49,16,21,16,0,0,27,28,25,36,0,55,2,12,35,35,31,6,74,0,32,7871
131,bellmanford,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,2,3,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,321
132,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,10,2,0,18,0,12,7,5,0,2,0,7,6,6,5,0,5,8,10,9,5,3,2,0,2,3,1202
133,bellmanford,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
134,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,7,7,2,0,0,4,2,1,2,1,0,1,0,3,2,1,0,1,0,1,1,0,1,0,0,0,452
135,bellmanford,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,30,41,0,63,0,13,23,31,21,7,0,21,44,21,24,4,54,5,10,12,23,12,0,69,9,42,9122
136,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,7,2,8,0,8,4,2,4,2,0,6,1,5,4,0,0,0,1,1,1,0,1,0,3,0,612
137,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,8,8,1,5,3,5,4,0,1,2,0,7,2,3,4,1,2,1,3,2,3,1,1,0,1,0,604
138,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,21,4,0,21,6,5,9,5,0,0,0,9,4,7,7,0,7,2,10,7,5,7,0,1,0,4,1204
139,bellmanford,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,14,38,0,0,48,0,16,20,28,16,14,0,28,27,14,23,11,34,1,6,12,4,17,0,75,13,11,6177
140,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,22,18,10,25,0,9,16,6,0,1,0,11,18,12,12,0,34,8,27,9,8,16,0,11,3,16,2005
141,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,21,14,1,3,17,13,16,8,8,3,0,1,7,4,4,8,0,5,0,10,8,2,7,2,2,0,2,1209
142,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,3,2,0,1,0,0,0,1,0,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,322
143,bellmanford,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
144,bellmanford,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215
145,bellmanford,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,43,21,12,0,40,2,23,23,16,11,0,0,24,12,27,17,13,66,0,40,31,27,16,0,56,0,7,5645
146,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,13,4,2,27,6,15,7,6,0,1,2,5,5,8,7,0,1,0,9,5,3,8,2,0,2,2,981
147,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,10,5,2,1,0,3,8,1,2,2,0,7,2,5,6,1,1,0,1,3,1,1,1,1,1,0,606
148,bellmanford,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,18,12,0,55,0,31,31,9,0,0,0,14,22,21,14,9,63,0,30,40,38,17,16,62,0,39,9102
149,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,15,6,2,1,2,3,6,2,2,1,2,5,3,3,4,0,0,0,2,2,1,2,1,1,2,0,609
150,bellmanford,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,10,12,0,74,25,36,17,22,9,0,5,0,33,24,20,0,89,0,27,27,5,28,0,64,0,12,6716
151,bellmanford,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,32,24,17,4,68,3,31,17,24,2,10,0,18,29,26,20,10,48,38,25,11,36,22,0,67,2,21,7862
152,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,17,24,18,2,34,7,11,23,21,0,0,3,15,18,15,11,2,34,8,13,12,16,13,0,19,0,19,2667
153,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,8,4,3,0,2,3,1,0,1,1,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,322
154,bellmanford,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,41,17,3,2,68,0,3,15,18,28,0,3,22,48,25,0,0,54,0,35,8,14,25,0,55,0,19,8476
155,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,25,15,0,45,16,27,4,18,2,0,0,12,10,5,18,0,41,0,23,15,33,24,0,35,0,16,3805
156,bellmanford,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,25,0,0,79,10,40,21,32,20,0,0,13,25,27,20,0,47,0,18,23,26,13,13,62,1,12,5645
157,bellmanford,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,26,9,24,0,54,3,25,24,29,17,0,0,53,19,40,0,22,71,0,31,7,30,36,0,78,0,28,9091
158,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,11,6,0,3,1,5,4,0,2,2,0,5,4,4,5,0,1,3,1,1,1,2,1,0,0,0,605
159,bellmanford,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
160,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10,5,1,0,2,6,1,1,2,1,1,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,323
161,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,7,3,1,4,1,3,1,1,1,1,1,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,322
162,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,7,4,4,0,0,2,5,0,2,0,1,5,1,6,3,0,1,0,0,0,0,0,1,0,2,0,603
163,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,4,1,1,2,5,2,0,2,1,1,2,2,2,4,0,0,0,0,0,1,1,1,0,0,0,453
164,bellmanford,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
165,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,46,40,2,0,48,4,29,29,3,13,0,0,10,17,17,9,10,39,2,24,18,6,30,0,21,0,21,3406
166,bellmanford,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,5,26,0,54,0,20,20,24,18,0,0,50,25,32,11,0,50,0,28,10,28,26,9,62,7,37,4692
167,bellmanford,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,3,2,0,0,0,1,0,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,323
168,bellmanford,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,31,18,26,0,48,0,13,23,12,0,0,0,13,30,20,0,11,54,0,28,11,24,28,0,64,0,19,8460
169,bellmanford,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,32,10,17,0,72,0,23,8,19,31,0,0,20,28,8,7,0,61,0,15,39,19,27,0,59,0,59,7875
170,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,19,16,0,41,0,33,14,11,11,0,2,8,5,27,21,0,39,2,15,24,0,19,0,29,4,14,3388
171,bellmanford,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,13,20,0,50,0,24,10,11,20,0,0,20,50,39,13,10,69,0,16,33,8,35,0,76,2,17,7867
172,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,11,6,0,6,2,13,6,4,2,4,0,9,2,12,6,1,4,4,6,6,3,5,1,0,0,0,981
173,bellmanford,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,28,22,0,55,0,37,16,29,6,0,0,5,22,10,17,0,62,0,49,43,25,17,0,45,0,18,9108
174,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,37,28,0,67,0,45,36,21,8,0,11,19,27,21,27,15,35,0,9,14,0,23,0,37,0,7,3394
175,bellmanford,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,7,27,0,64,0,18,43,16,9,0,8,0,26,26,5,0,59,0,20,19,16,35,0,60,0,33,6162
176,bellmanford,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
177,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,18,3,0,70,2,20,13,22,7,0,0,8,20,15,36,0,53,0,18,9,39,9,0,48,0,22,4223
178,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,13,4,0,6,1,4,7,5,2,1,0,9,4,6,8,0,5,1,2,6,2,5,1,0,1,0,781
179,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,16,13,1,6,2,9,8,4,4,0,2,9,3,8,7,0,3,2,7,3,3,4,1,1,0,0,975
180,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,11,6,0,3,3,2,7,2,2,0,0,7,5,5,8,0,0,0,3,5,1,4,2,0,2,0,784
181,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,8,3,1,8,3,2,6,0,2,1,0,6,3,3,3,1,0,0,1,0,1,2,1,0,1,0,609
182,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,32,23,11,0,59,5,17,20,28,4,0,0,32,7,23,5,0,41,0,33,17,13,15,8,54,0,22,3810
183,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,44,28,17,0,27,0,16,17,13,2,6,0,7,6,20,15,1,12,3,9,10,8,13,4,9,2,5,1718
184,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,9,38,9,0,38,0,20,21,10,0,0,0,7,14,14,10,0,22,5,6,10,17,11,2,19,14,7,2312
185,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,20,0,0,57,0,12,30,13,0,0,0,13,17,20,5,0,30,12,19,13,13,11,0,13,5,16,2319
186,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,10,8,0,19,1,16,9,3,0,4,1,9,4,11,8,0,1,0,5,4,3,4,2,0,1,4,983
187,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,41,5,0,45,0,16,14,8,19,0,0,29,22,23,13,6,30,0,37,26,11,15,0,30,10,9,3024
188,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,23,6,9,23,0,14,14,12,0,0,0,12,13,17,8,0,15,4,14,13,6,9,3,9,0,10,2001
189,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,20,28,3,61,0,13,28,16,10,2,0,19,10,20,3,0,54,0,24,30,13,18,0,36,5,14,3403
190,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,16,36,4,0,43,19,37,14,30,0,0,9,9,25,18,11,0,45,0,29,24,10,24,0,38,0,21,3397
191,bellmanford,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,0,8,0,58,0,26,23,34,17,0,0,0,22,27,19,0,44,0,30,23,19,24,0,65,3,34,5654
192,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,18,3,0,9,0,11,10,6,0,0,0,7,3,7,6,0,6,2,4,8,1,6,1,0,1,0,984
193,bellmanford,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,26,27,14,3,63,0,41,19,19,0,0,0,24,11,24,3,0,53,0,30,27,17,33,0,39,29,17,4673
194,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,33,21,13,0,43,0,28,9,25,14,11,1,43,35,28,9,0,56,0,28,37,3,28,0,35,0,28,4234
195,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,6,20,0,55,13,23,31,27,0,0,0,6,29,22,14,0,37,0,16,12,15,25,0,28,2,21,3808
196,bellmanford,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
197,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,17,7,0,8,2,9,4,1,3,2,0,3,2,6,6,0,0,1,2,2,1,2,1,0,2,0,778
198,bellmanford,0.01,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127
199,bellmanford,0.02,100,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,25,48,24,9,51,8,14,25,18,0,0,0,9,20,22,25,0,42,0,21,18,22,23,0,48,0,17,3404
200,bfsdfs,0.01,100,0,1,3,0,0,11,103,111,3,75,91,24,102,9,15,11,3,9,124,52,93,67,54,10,60,51,22,11,17,3,23,1,48,0,24,5,14,18,10,0,9,11,1,18,1,49,0,21,8,16,14,0,43,0,22,8188
201,bfsdfs,0.02,100,0,1,3,0,0,37,30,96,28,71,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,9,7,4,10,1,5,5,4,0,3,1,6,0,5,8,0,3,3,7,3,2,2,1,3,1,3,831
202,bfsdfs,0.01,100,0,1,3,0,0,126,41,119,70,17,122,84,49,52,120,28,65,32,74,16,0,0,0,0,0,0,0,20,19,7,21,5,42,0,20,16,24,5,10,0,10,13,14,21,14,38,3,17,12,20,9,7,28,0,8,3933
203,bfsdfs,0.01,100,0,1,3,0,0,48,2,123,95,69,108,124,52,124,45,63,105,93,55,106,37,107,0,0,0,0,0,12,12,19,25,0,43,0,18,9,5,14,0,0,4,10,6,18,5,49,0,21,24,16,15,0,42,0,28,3812
204,bfsdfs,0.02,100,0,1,3,0,0,76,79,14,114,95,25,53,99,12,53,31,43,32,0,0,0,0,0,0,0,0,0,9,23,8,8,0,40,0,21,20,16,0,16,0,8,18,9,9,9,20,0,15,19,15,7,8,15,1,10,2325
205,bfsdfs,0.01,100,0,1,3,0,0,20,103,109,112,2,62,83,105,96,6,127,52,46,5,53,41,0,0,0,0,0,0,13,10,9,19,0,46,0,28,12,18,9,0,0,11,16,14,20,7,41,0,14,13,17,5,10,50,1,18,3535
206,bfsdfs,0.01,100,0,1,3,0,0,35,110,87,116,68,30,120,14,59,20,88,61,120,94,55,8,71,125,0,0,0,0,6,17,14,17,0,53,0,34,9,12,19,1,0,8,22,10,19,2,55,0,17,7,22,8,12,50,0,30,4052
207,bfsdfs,0.02,100,0,1,3,0,0,101,93,113,14,83,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,12,7,6,11,3,6,5,4,4,4,1,5,1,4,3,0,4,2,5,3,1,2,1,2,1,4,831
208,bfsdfs,0.02,100,0,1,3,0,0,76,93,77,47,121,36,96,66,38,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,6,5,10,19,0,12,5,17,1,5,10,8,17,12,16,8,11,0,3,4,4,13,7,14,4,12,2516
209,bfsdfs,0.01,100,0,1,3,0,0,110,8,126,82,96,76,93,11,25,63,50,38,70,110,45,0,0,0,0,0,0,0,8,13,9,24,0,42,0,15,14,18,2,0,0,24,28,13,19,5,31,9,26,17,16,14,3,41,5,9,3933
